nombre,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
"MALLA MOSQUITERA 2MTSX2,20MTS NEGRA CON VELCRO ADHESIVO",MMO200220NE,5387.46,7273.08,6464.96,unidad,unidad,1.0,100,General,Otros,,,,
"MANGA POLIETILENO NEGRA 200 X 0,10 X 100 MT LINEALES",MN2X10X100MT,52940.92,71470.24,63529.10,unidad,unidad,1.0,100,General,Otros,,,,
"TERCIADO ESTRUCTURAL 9,0 MM 1,22 X 2,44 ( 108 PL/PALLET )",MNRLOT008CONCE,13074.73,17650.89,15689.68,unidad,unidad,1.0,100,General,Otros,,,,
"TERCIADO ESTRUCTURAL 15 MM 1,22 X 2,44 ( 65 PL/PALLET )",MNRLOT009ARAU,16989.06,22935.22,20386.87,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
"TERCIADO ESTRUCTURAL 15 MM 1,22 X 2,44 ( 65 PL/PALLET )",MNRLOT009CONCEP,15720.66,21222.89,18864.79,Unidad,Unidad,1.0,100,General,Otros,,,,
"TERCIADO ESTRUCTURAL 18 MM 1,22 X 2,44 ( 54 PL/PALLET )",MNRLOT010ARAU,18086.22,24416.39,21703.46,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
"TERCIADO ESTRUCTURAL 18 MM 1,22 X 2,44 ( 54 PL/PALLET )",MNRLOT010CONCEP,20081.69,27110.28,24098.02,unidad,unidad,1.0,100,General,Otros,,,,
"TERCIADO RANURADO COLONIAL 9 MM 1,22 X 2,44 ( 108 PL/PALLET )",MNRLOT0113PLAN,17994.09,24292.02,21592.91,Unidad,Unidad,1.0,100,General,Otros,,,,
"TERCIADO RANURADO COLONIAL 9 MM 1,22 X 2,44 ( 108 PL/PALLET )",MNRLOT0113SANT,15963.60,21550.86,19156.32,unidad,unidad,1.0,100,General,Otros,,,,
"TERCIADO ESTRUCTURAL 12 MM 1,22 X 2,44 ( 80 PL/PALLET )",MNRLOT011ARAU,14865.46,20068.38,17838.56,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
"TERCIADO ESTRUCTURAL 12 MM 1,22 X 2,44 ( 80 PL/PALLET )",MNRLOT011CONCEP,16353.64,22077.42,19624.37,unidad,unidad,1.0,100,General,Otros,,,,
"TERCIADO RANURADO CLASICO 12 MM 1,22 X 2,44 ( 80 PL/PALLET )",MNRLOT013CONCEP,23153.74,31257.54,27784.48,unidad,unidad,1.0,100,General,Otros,,,,
ALAMBRE PUAS MOTTO BWG 16 ROLLO 275M,MOG30160127000,39788.52,53714.50,47746.22,rollo,rollo,1.0,100,Electricidad,Cables y Accesorios,,,,
ALAMBRE PUAS MOTTO BWG 16 ROLLO 500M,MOG30160127002,64547.16,87138.67,77456.59,rollo,rollo,1.0,100,Electricidad,Cables y Accesorios,,,,
AMARRA PLASTICA NEGRA 150X3.6MM (25 UN.X DISPLAY),MP-15N,190.76,257.53,228.91,unidad,unidad,1.0,100,General,Otros,,,,
AMARRA PLASTICA NEGRA 250X3.6MM (10 UN.X DISPLAY),MP-2510,190.76,257.53,228.91,unidad,unidad,1.0,100,General,Otros,,,,
MALLA SOMBRA BICOLOR 80% VERDE NEGRO DE 2.10 X 100 MTS.,MRB80210100VENE,295.18,398.49,354.21,m2,m2,1.0,100,General,Otros,,,,
"MALLA SOMBRA BICOLOR 80% VERDE NEGRO DE 4,20 X 100 MTS.",MRB80420100VENE,295.18,398.49,354.21,m2,m2,1.0,100,General,Otros,,,,
"MALLA CUADRADA GALV. TIPO 60 X 1,2 X 25",MRC501412,37976.07,51267.69,45571.28,rollo,rollo,1.0,100,General,Otros,,,,
"MALLA CUADRADA GALV. TIPO 60 X 1,5 X 25",MRC501415,47324.25,63887.74,56789.10,rollo,rollo,1.0,100,General,Otros,,,,
MALLA SOMBRA FRANJEADA 80% VERDE Y BLANCO DE 4.20 X 100 MTS. 420 M2,MRF80420100VEBL,295.18,398.49,354.21,m2,m2,1.0,100,General,Otros,,,,
MALLA SOMBRA LISA 80% NEGRO AR DE 4.20 X 100 MTS.,MRL80420100NEAR,289.15,390.36,346.98,m2,m2,1.0,100,General,Otros,,,,
MALLA SOMBRA LISA 80% VERDE DE 4.20 X 100 MTS. 420 M2,MRL80420100VEVE,295.18,398.49,354.21,m2,m2,1.0,100,General,Otros,,,,
CAUTIN 30 WATTS,MS-0110,4307.16,5814.67,5168.59,unidad,unidad,1.0,100,General,Otros,,,,
LINTERNA SOLAR RECARGABLE.  LED DE 1 W SUPER BRILLANTE Y BATERIA RECARGABLE,MS-R21(M),12851.20,17349.12,15421.44,unidad,unidad,1.0,100,General,Otros,,,,
TIMER 24 HRS. 3500 W PACK 2 UND,MS-T24X2,5622.40,7590.24,6746.88,unidad,unidad,1.0,100,General,Otros,,,,
BOLSA TOPE PLANCHAS OND 100U POLICARBONATO,MT1209965,82.66,111.59,99.19,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
"MANGA TRANSPARENTE 2 200X0,10 40K APROX.","MT2A2X0,10X40K",57067.36,77040.94,68480.83,ROLLO,ROLLO,1.0,100,General,Otros,,,,
"MANGA POLIETILENO TRANSPARENTE 200 X 0,10 X 100 MT LINEALES",MT2X10X100MT,80557.95,108753.23,96669.54,rollo,rollo,1.0,100,General,Otros,,,,
MANGA UV HALS 2T 200X015 (80MTS),MU2H-20015,177665.98,239849.08,213199.18,rl,rl,1.0,100,General,Otros,,,,
MUEBLE DE COCINA PARA LAVAPLATO 80 CM.,MURLAV,28500.02,38475.02,34200.02,unidad,unidad,1.0,100,General,Otros,,,,
MUEBLE PARA LAVAPLATOS 100*50 CM,MURLAV1,32781.18,44254.60,39337.42,unidad,unidad,1.0,100,General,Otros,,,,
MUEBLE PARA LAVAPLATOS 120 X 50 BLANCO,MURLAV2,35628.63,48098.65,42754.35,unidad,unidad,1.0,100,General,Otros,,,,
GRAMPAS RG-59 Y RG-6 BLANCA (25 UN. X DISPLAY),MV-1195,183.71,248.01,220.45,display,display,1.0,100,General,Otros,,,,
ANTENA REPUESTO TIPO PANASONIC,MV-4949,1094.36,1477.39,1313.23,unidad,unidad,1.0,100,General,Otros,,,,
"SOPORTE LCD/LED ARTICULADO 37"" A 70""",MV102B,6817.16,9203.17,8180.59,unidad,unidad,1.0,100,General,Otros,,,,
"SOPORTE LCD / LED BRAZO MOVIL 32-55""",MV106,13554.00,18297.90,16264.80,unidad,unidad,1.0,100,General,Otros,,,,
"SOPORTE TV FIJO 23 A 42""",MV301S,3704.76,5001.43,4445.71,unidad,unidad,1.0,100,General,Otros,,,,
SOPORTE UNIVERSAL 32-55'' LCD · PL.,MV4344,4608.36,6221.29,5530.03,unidad,unidad,1.0,100,General,Otros,,,,
ENCHUFE MACHO CONVERTIBLE 10A 2P,MWD015260100,1812.22,2446.50,2174.66,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
ENCHUFE MACHO CONVERTIBLE 10A 2P+T,MWD015260101,1980.89,2674.20,2377.07,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
CAJA TIPO CHUQUI 2 CUERPOS CLIC DE MONTAJE PARA CANALETAS 43.5 X85 X 123.5MM,MWD050081017,1205.80,1627.84,1446.96,Unidad,Unidad,1.0,100,General,Otros,,,,
BASE RECTA DE RESINA E-27 - BLANCO,MWD070360050,1689.73,2281.14,2027.68,unidad,unidad,1.0,100,General,Otros,,,,
CASQUETE GENESIS SOBREPUESTO 3 MODULOS - BLANCO,MWD66030,734.93,992.15,881.91,Unidad,Unidad,1.0,100,General,Otros,,,,
CASQUETE GENESIS ARMADO CON 9/12 16A 250V - BLANCO,MWD66110,1581.30,2134.76,1897.56,unidad,unidad,1.0,100,General,Otros,,,,
CASQUETE GENESIS ARMADO CON TOMA CORRIENTE 10/16A - BLANCO,MWD66130,2226.87,3006.28,2672.25,Unidad,Unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
CASQUETE GENESIS ARMADO CON 9/24 16A 250V - BLANCO,MWD66150,2212.82,2987.30,2655.38,unidad,unidad,1.0,100,General,Otros,,,,
CASQUETE GENESIS ARMADO CON TOMA CORRIENTE SIMPLE 10A 250V - BLANCO,MWD66170,1603.39,2164.57,1924.07,Unidad,Unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
CASQUETE GENESIS ARMADO CON TOMA CORRIENTE DOBLE 10A 250V - BLANCO,MWD66180,1991.94,2689.11,2390.32,Unidad,Unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
CASQUETE GENESIS ARMADO CON TOMA CORRIENTE TRIPLE 10A 250V - BLANCO,MWD66190,3676.65,4963.47,4411.98,Unidad,Unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
CASQUETE GENESIS ARMADO CON 9/15 16A 250V - BLANCO,MWD66210,2613.41,3528.11,3136.09,unidad,unidad,1.0,100,General,Otros,,,,
CASQUETE GENESIS ARMADO CON TOMA CORRIENTE 10A + 10/16A - BLANCO,MWD66240,2853.37,3852.05,3424.04,Unidad,Unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
CASQUETE GENESIS ARMADO CON 9/12 16A + TOMA CORRIENTE 10A - BLANCO,MWD66250,2969.83,4009.27,3563.80,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
AL. H07V-U 1.5 MM2 (EX NYA) BLANCO,N0109207,240.96,325.30,289.15,metro,metro,1.0,100,General,Otros,,,,
AL. H07V-U 1.5 MM2 (EX NYA) ROJO,N0109209,240.96,325.30,289.15,metro,metro,1.0,100,General,Otros,,,,
AL. H07V-U 2.5 MM2 (EX NYA) BLANCO,N0109212,386.54,521.83,463.85,metro,metro,1.0,100,General,Otros,,,,
AL. H07V-U 2.5 MM2 (EX NYA) ROJO,N0109214,386.54,521.83,463.85,metro,metro,1.0,100,General,Otros,,,,
CABLE LIB. HALOG H07Z1-K 1.5 MM2 750V ROJO,N0109322,259.03,349.69,310.84,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 1.5 MM2 750V BLANCO,N0109323,263.05,355.11,315.66,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 1.5 MM2 750V VERDE,N0109324,254.01,342.92,304.81,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 2.5 MM2 750V ROJO,N0109327,427.70,577.40,513.24,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 2.5 MM2 750V BLANCO,N0109328,427.70,577.40,513.24,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 2.5 MM2 750V VERDE,N0109329,427.70,577.40,513.24,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 4 MM2 750V ROJO,N0109332,699.79,944.71,839.75,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 4 MM2 750V BLANCO,N0109333,642.56,867.46,771.07,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 4 MM2 750V VERDE,N0109334,642.56,867.46,771.07,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 1.5MM2 ROJO (CARR.500),N0109352,295.18,398.49,354.21,mts,mts,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 1.5MM2 BLANCO (CAR 500),N0109353,276.10,372.74,331.32,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 1.5MM2 VERDE (CARR 500),N0109354,295.18,398.49,354.21,mts,mts,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 2.5MM2 ROJO (CARR 500),N0109357,438.75,592.31,526.50,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 2.5MM2 BLANCO (CAR 500),N0109358,438.75,592.31,526.50,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE LIB. HALOG H07Z1-K 2.5MM2 VERDE (CARR 500),N0109359,431.72,582.82,518.06,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CAB. THHN NUM. 10 AWG BLANCO,N0146012,890.55,1202.24,1068.66,metro,metro,1.0,100,Electricidad,Cables y Accesorios,,,,
CAB. THHN NUM. 10 AWG ROJO,N0146014,857.42,1157.51,1028.90,METRO,METRO,1.0,100,Electricidad,Cables y Accesorios,,,,
419838 RX3/DISYUNTOR 1P C10 6000A,N0191152,3227.86,4357.61,3873.43,unidad,unidad,1.0,100,General,Otros,,,,
419840 RX3/DISYUNTOR 1P C16 6000A,N0191153,3227.86,4357.61,3873.43,unidad,unidad,1.0,100,General,Otros,,,,
419841 RX3/DISYUNTOR 1P C20 6000A,N0191154,3227.86,4357.61,3873.43,unidad,unidad,1.0,100,General,Otros,,,,
402024 RX3/INT DIF 2P 25A  AC 30MA,N0191194,17827.02,24066.48,21392.43,unidad,unidad,1.0,100,General,Otros,,,,
S2465TGE (EX 2465TG) MACHO 2P+T 10A GRIS,N0218011,2441.73,3296.33,2930.07,unidad,unidad,1.0,100,General,Otros,,,,
PU1100 INT 9/12 ARMADO 10A 250V BLANCO,N0226100,1889.53,2550.86,2267.43,unidad,unidad,1.0,100,General,Otros,,,,
PU1213 TOMA DOBLE ARM 2X2P+T 10A 250V BLANCO,N0226109,2526.06,3410.19,3031.28,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
PU1300 INT TRIPLE ARMADO 9/32 10A 250V BLANCO,N0226111,3625.44,4894.35,4350.53,unidad,unidad,1.0,100,General,Otros,,,,
PU1313 TOMA ARM TRIPLE 10A 250V BLANCO,N0226112,3551.15,4794.05,4261.38,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
P21B (EX P21BN)BASE RECTA OVAL E-27 BCA.,N0228019,2523.05,3406.12,3027.66,unidad,unidad,1.0,100,General,Otros,,,,
CINTA 1500 NEGRA 18MMX20MX5MILS,N0263111,1364.44,1841.99,1637.32,unidad,unidad,1.0,100,General,Otros,,,,
MWD66180 CASQUETE ARM. TOMA DOBLE 10A 250V,N0321020,2645.54,3571.48,3174.65,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
MWD66190 CASQUETE ARM. TOMA TRIPLE 10A 250V,N0321021,3647.53,4924.17,4377.04,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
13040 7424 PLACA CIEGA C/SOP BLANCA N/GE,N0323051,866.45,1169.71,1039.74,unidad,unidad,1.0,100,General,Otros,,,,
13032 7517 PL ARM C/ENCH DOBLE 2P+T N/G,N0327036,2527.07,3411.54,3032.48,unidad,unidad,1.0,100,General,Otros,,,,
BASE RECTA 2150 RESINA BEIGE E-27 REMA,N0343038,1244.96,1680.70,1493.95,unidad,unidad,1.0,100,General,Otros,,,,
AUT. 4001A6-10 B INT. 1 X 10A 220V,N0356002,7762.93,10479.95,9315.51,unidad,unidad,1.0,100,General,Otros,,,,
AUT. 4001A6-15 B INT. 1 X 15A 220V,N0356003,7694.66,10387.79,9233.59,unidad,unidad,1.0,100,General,Otros,,,,
AUT. 4001A6-20 B INT. 1 X 20A 220V,N0356004,8844.24,11939.72,10613.08,unidad,unidad,1.0,100,General,Otros,,,,
AUT. 4001A6-25 B INT. 1 X 25A 220V,N0356005,8583.20,11587.31,10299.84,unidad,unidad,1.0,100,General,Otros,,,,
AUT. 4001A6-30 B INT. 1 X 30A 220V,N0356006,9135.40,12332.78,10962.48,unidad,unidad,1.0,100,General,Otros,,,,
CAJA 7010 EMPALME,N0357005,22548.84,30440.93,27058.60,unidad,unidad,1.0,100,General,Otros,,,,
PLACA CIEGA SINTHESI S17 BLANCO,N0376096,735.93,993.51,883.12,unidad,unidad,1.0,100,General,Otros,,,,
1790401 CASQUETE CONMUTADOR 9/24 SIMPLE ARMADO BLCO,N0376595,2157.60,2912.75,2589.12,unidad,unidad,1.0,100,General,Otros,,,,
1791201 CASQUETE TOMACORRIENTE 10A DOBLE ARMADO BLCO,N0376598,2836.30,3829.01,3403.56,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
1791401 CASQUETE TOMACORRIENTE 10/16A SIMPLE ARMADO BLCO,N0376600,2740.92,3700.24,3289.10,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
PARTIDOR UNIVERSAL S-10 PHILIPS,N0408002,436.74,589.60,524.09,unidad,unidad,1.0,100,General,Otros,,,,
WD-40 155 GRS. ANTICORROSIVO PENETRANTE,N0473001,4976.83,6718.72,5972.19,lat,lat,1.0,100,General,Otros,,,,
PIERCE RACK (FIERRO) 2 VIAS CHICO,N0501018,2660.60,3591.81,3192.72,unidad,unidad,1.0,100,General,Otros,,,,
CANCAMO DE ANCLAJE CON HILO P/MADERA,N0502008,761.03,1027.39,913.24,unidad,unidad,1.0,100,Ferreteria,Fijaciones,,,,
CONECTOR BRONCE TT 5/8 - ( 1/2 ) P/BC,N0503004,1258.01,1698.32,1509.61,unidad,unidad,1.0,100,General,Otros,,,,
"ABRAZ. 2 PT E.G. 2 PATAS TUBO 5/8""""""",N0521001,50.20,67.77,60.24,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CAJA PLASTICA RECTANGULAR 12-S,N0907002,226.90,306.32,272.28,unidad,unidad,1.0,100,General,Otros,,,,
CALOTA 1CC ESPECIAL NEGRA CS01,N0907072,1535.12,2072.41,1842.14,unidad,unidad,1.0,100,Construccion,Materiales,,,,
CALOTA 1CC DIN BLANCA CS11,N0907073,1535.12,2072.41,1842.14,unidad,unidad,1.0,100,Construccion,Materiales,,,,
PORTALAMPARA BLANCO,N0907077,754.00,1017.91,904.80,unidad,unidad,1.0,100,General,Otros,,,,
CS521 CAJA CUADRADA S/P 65X65X35MM MEC,N0907083,422.01,569.72,506.41,unidad,unidad,1.0,100,General,Otros,,,,
SOLDADURA EN BARRA ESTAÑO 50 %,N0917008,4358.36,5883.79,5230.04,unidad,unidad,1.0,100,General,Otros,,,,
TUBO CONDUIT 20X3 MTS 4422 FUERTE CEM,N0923010,1761.02,2377.37,2113.22,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO CONDUIT 16X3 MTS 4422 FUERTE CEM,N0923093,1174.68,1585.82,1409.62,tira,tira,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ABRAZADERA CONDUIT PVC 2 PATAS 16MM,N0923509,48.19,65.06,57.83,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ABRAZADERA CONDUIT PVC 2 PATAS 20MM,N0923510,71.28,96.23,85.54,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CONDUIT DUFLEX NARANJA 16MM ( 25 MTS.),N0926004,8534.00,11520.90,10240.80,rll,rll,1.0,100,General,Otros,,,,
TAPA CIEGA PVC RECTANGULAR ALFAPLAS,N0926062,80.32,108.43,96.38,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"CURVA PVC 5/8"" (16MM) 90 G. CEM.",N0933001,157.63,212.80,189.15,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"CURVA PVC 1/2"" (20MM) 90 G. CEM.",N0933002,196.78,265.66,236.14,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"CURVA PVC 3/4"" (25MM) 90 G. CEM.",N0933003,235.94,318.52,283.13,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"SALIDA CAJA PVC 5/8"" (16MM) CONDUIT""",N0933038,49.20,66.41,59.04,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"SALIDA CAJA PVC 1/2"" (20MM) CONDUIT",N0933039,72.29,97.59,86.75,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CAMARA REGISTRO CONDUIT PVC 110MMX20,N0933072,2847.34,3843.91,3416.81,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
2015 CAJA DISTR 5/8 TA LISA GRIS C/OREJA MET,N0933094,325.30,439.15,390.36,unidad,unidad,1.0,100,General,Otros,,,,
"NAPOLEON PROFESIONAL 42"" UYU",NAP142,61753.12,83366.71,74103.74,un,un,1.0,100,General,Otros,,,,
"NIVEL CON IMAN 10"" UYUSTOOLS",NII010,3533.75,4770.56,4240.50,un,un,1.0,100,General,Otros,,,,
"NIVEL CON IMAN 16"" UYUSTOOLS",NII016,4453.77,6012.60,5344.53,un,un,1.0,100,General,Otros,,,,
"NIVEL CON IMAN 18"" UYUSTOOLS",NII018,5088.04,6868.86,6105.65,un,un,1.0,100,General,Otros,,,,
"NIVEL CON IMAN 24"" UYUSTOOLS",NII024,4366.66,5894.99,5239.99,un,un,1.0,100,General,Otros,,,,
"NIVEL CON IMAN 40"" UYUSTOOLS",NII040,8831.18,11922.10,10597.42,unidad,unidad,1.0,100,General,Otros,,,,
"NIVEL CON IMAN 60"" UYUSTOOLS",NII060,8517.24,11498.28,10220.69,un,un,1.0,100,General,Otros,,,,
"SERRUCHO DE COSTILLA 12"" BAHCO",NP-12-TEN,14941.53,20171.06,17929.83,unidad,unidad,1.0,100,General,Otros,,,,
FIELTRO LISO 15LB STD,NTF/15STD,13805.00,18636.75,16566.00,ROLLO,ROLLO,1.0,100,General,Otros,,,,
"POLIESTTIRENO EXPANDIDO 0,20 MM 30 PLANCHAS POR PAQUETE",NWT-EPS-20 STD 10,309.56,417.91,371.48,PLANCHA,PLANCHA,1.0,100,Aceros y Techumbre,Planchas,,,,
"POLIESTTIRENO EXPANDIDO 0,30 MM 20 PLANCHAS POR PAQUETE",NWT-EPS-30 STD 10,464.35,626.87,557.22,PLANCHA,PLANCHA,1.0,100,Aceros y Techumbre,Planchas,,,,
"POLIESTTIRENO EXPANDIDO 0,40 MM 15 PLANCHAS POR PAQUETE",NWT-EPS-40 STD 10,619.14,835.83,742.96,PLANCHA,PLANCHA,1.0,100,Aceros y Techumbre,Planchas,,,,
"POLIESTIRENO EXPANDIDO 0,50 0,50X0,005X1,00",NWT-EPS-50 STD 10,773.91,1044.78,928.70,PLANCHA,PLANCHA,1.0,100,General,Otros,,,,
CARGADOR DE BASE BC 21.5V-2.4A,O0001,7777.99,10500.28,9333.59,unidad,unidad,1.0,100,General,Otros,,,,
LAPIZ CARPINTERO EN 150 ESTUCHES 25P BAHCO,P-HB,511.04,689.90,613.24,unidad,unidad,1.0,100,General,Otros,,,,
RODILLO CHIPORRO NATURAL Ø40MM PATAGON 18 CM.,P118,3777.86,5100.11,4533.43,unidad,unidad,1.0,100,Pinturas,Aplicacion,,,,
PLAFON OVAL BLANCO 150W - E27,P21B,1224.80,1653.48,1469.76,Unidad,Unidad,1.0,100,General,Otros,,,,
RODILLO CHIP. SINTÉTICO PELO CORTO 7 CM,P50713,1313.36,1773.04,1576.04,unidad,unidad,1.0,100,Pinturas,Aplicacion,,,,
RODILLO CHIP. SINTÉTICO PELO CORTO 12 CM,P51213,1494.57,2017.68,1793.49,unidad,unidad,1.0,100,Pinturas,Aplicacion,,,,
RODILLO CHIPORRO SINTÉTICO PELO LARGO  12 CM,P51218,1524.52,2058.11,1829.43,unidad,unidad,1.0,100,Pinturas,Aplicacion,,,,
RODILLO TERMOFUSION FIBRA ECONOMICO 18 CM PATAGON,P51813,1548.17,2090.03,1857.80,unidad,unidad,1.0,100,Pinturas,Aplicacion,,,,
RODILLO CHIPORRO SINTÉTICO PELO LARGO  18 CM,P51818,1705.73,2302.73,2046.87,unidad,unidad,1.0,100,Pinturas,Aplicacion,,,,
RODILLO CHIP. SINTÉTICO PELO CORTO 23 CM,P52413,1775.07,2396.35,2130.09,unidad,unidad,1.0,100,Pinturas,Aplicacion,,,,
"POLICARBONATO ALVEOLAR 1,05X2,90X4MM TRANSPARENTE",PA104101,17656.69,23836.53,21188.02,unidad,unidad,1.0,100,General,Otros,,,,
"PC. ALVEOLAR TRANSP. 1,05*2,00 4MM.",PA104111,11436.30,15439.01,13723.56,unidad,unidad,1.0,100,General,Otros,,,,
"POLICARBONATO ALVEOLAR 2,10X2,90X4MM TRANSPARENTE",PA214101,35316.39,47677.13,42379.67,unidad,unidad,1.0,100,General,Otros,,,,
"PERFIL POLIC. H 2,90X4/6 MM. TRA",PA991141,5626.50,7595.77,6751.80,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
"PERLFIL H CLIP  2,90 MTS TRANSPARENTE",pa991185,10354.97,13979.22,12425.97,unidad,unidad,1.0,100,General,Otros,,,,
"PERFIL POLIC. U 2,10X4/6 MM. TRA",PA992141,1796.63,2425.45,2155.95,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
PALA MANGO METAL 503 FWYY,PAA503MY,8897.45,12011.55,10676.94,unidad,unidad,1.0,100,General,Otros,,,,
TACO NYLON + CLAVO/TORNILLON 8 X 80 Z FISC (50 UNIDADES),PAAK-050,3840.56,5184.76,4608.67,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
TACO NYLON + CLAVO/TORNILLON 8 X 100 Z FISC (50 UNIDADES),PAAL-050,4488.19,6059.06,5385.83,caja,caja,1.0,100,Ferreteria,Fijaciones,,,,
PARCHE CAMARA 54X32MM UYUSTOOLS,PAC54U,1058.04,1428.35,1269.64,set,set,1.0,100,General,Otros,,,,
PALETA ODIS K1S,PAL0000626,293.69,396.48,352.43,un,un,1.0,100,General,Otros,,,,
PALETA ODIS K01,PAL0000627,293.69,396.48,352.43,un,un,1.0,100,General,Otros,,,,
PALETA ODIS KPL2,PAL0000628,293.69,396.48,352.43,un,un,1.0,100,General,Otros,,,,
PALETA ODIS K7A,PAL0000629,293.69,396.48,352.43,un,un,1.0,100,General,Otros,,,,
PALETA ODIS KYA7,PAL0000829,376.11,507.75,451.33,un,un,1.0,100,General,Otros,,,,
PALLET,PALL001,8032.00,10843.20,9638.40,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
ESCALA TIJERA F. VIDRIO 05 PELD - 1.52 MT 105 KG ELECTRICA,PAT-05,78181.48,105545.00,93817.78,UNIDAD,UNIDAD,1.0,100,Construccion,Materiales,,,,
CABLES PARA PUENTE 200 AMPERES,PBCA12001,5773.00,7793.55,6927.60,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLES PARA PUENTE 600 AMPERES - 3MT,PBCA16008,12539.96,16928.95,15047.95,set,set,1.0,100,Electricidad,Cables y Accesorios,,,,
"SERRUCHO P/PISO FLOTANTE 20""",PC-20-LAM,18963.55,25600.80,22756.26,unidad,unidad,1.0,100,General,Otros,,,,
POLICARB O/Z 81*300 TRANSP STD,PC101301,11124.42,15017.97,13349.30,unidad,unidad,1.0,100,General,Otros,,,,
POLICARBONATO ONDA ZINC 81*366 TRANSPARENTE STANDARD,PC101501,13567.94,18316.71,16281.52,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
POLICARB O/Z 81*366 BRONCE STD,PC101505,13567.94,18316.71,16281.52,unidad,unidad,1.0,100,General,Otros,,,,
POLERON PIQUE AFRANELADO TALLA L,PCPA-L,9487.80,12808.53,11385.36,unidad,unidad,1.0,100,General,Otros,,,,
POLERON PIQUE AFRANELADO TALLA XXXL,PCPA-XXXL,9487.80,12808.53,11385.36,unidad,unidad,1.0,100,General,Otros,,,,
TARASCO ROJO MATE 33X33,PCT-13-0244,10403.76,14045.07,12484.51,m2,m2,1.0,100,General,Otros,,,,
