nombre,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
"SIERRA CIRCULAR P/MADERA 7.1/4"" 30 DIENTES CENTRO 5/8",1018318,6385.44,8620.34,7662.53,pza,pza,1.0,100,Herramientas,Discos y Corte,,,,
"SIERRA CIRCULAR PARA MADERA 7 1/4, DIENTES 5/8",1018324,8423.56,11371.81,10108.27,pza,pza,1.0,100,Herramientas,Discos y Corte,,,,
"TIJERA PODAR RAMAS 21"" MANGO MADERA",1018381,16294.92,21998.14,19553.90,pza,pza,1.0,100,General,Otros,,,,
"TIJERA PODAR CUCHILLA 8.1/2""",1018453,6716.76,9067.63,8060.11,pza,pza,1.0,100,General,Otros,,,,
"TIJERA HOJALATERO MANGO PVC 8""",1018500,10662.48,14394.35,12794.98,pza,pza,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TIJERA AVIACIÓN CORTE RECTO,1018531,9236.80,12469.68,11084.16,pza,pza,1.0,100,General,Otros,,,,
"TIJERA PODAR 8 1/2"" FORJADA",1018543,9598.24,12957.62,11517.89,pza,pza,1.0,100,General,Otros,,,,
TIZALÍNEAS 30 MTS.,1018574,5331.24,7197.17,6397.49,pza,pza,1.0,100,General,Otros,,,,
CONEXION LAVAPLATOS 2 TAZAS CON 1 SIFON LOA SALIDA CURVA AMPLIADORA 40 X 50 MM,10186,4843.30,6538.45,5811.96,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
PICOTA 5 LBS. C/MANGO FIBRA PUNTA Y RAMA,1018641,23092.00,31174.20,27710.40,pza,pza,1.0,100,General,Otros,,,,
"MANGUERA P/AIRE TIPO RESORTE 1/4""",1019075,9839.20,13282.92,11807.04,rollo,rollo,1.0,100,General,Otros,,,,
MEDIDOR DE PRESIÓN DOBLE 120 LBS.,1019099,3724.84,5028.53,4469.81,pza,pza,1.0,100,General,Otros,,,,
PISTOLA LIMPIEZA MOTORES,1019236,11867.28,16020.83,14240.74,pza,pza,1.0,100,General,Otros,,,,
TENSOR P/CARGA 675 KGS.,1019281,9420.53,12717.72,11304.64,pza,pza,1.0,100,General,Otros,,,,
TENSOR P/CARGA 2250 KGS.,1019283,14106.20,19043.37,16927.44,pza,pza,1.0,100,General,Otros,,,,
BARRE HOJAS PLÁSTICO DE 22 DIENTES POLIPROPILENO C/MANGO MADERA,1019786,7007.92,9460.69,8409.50,pza,pza,1.0,100,General,Otros,,,,
BETONERA 130 LITROS LIOI (ARMADA),102000001,426700.00,576045.00,512040.00,unidad,unidad,1.0,100,General,Otros,,,,
"PALA JARDINERA MANGO METALICO, PLASMET",1020101205,9779.96,13202.95,11735.96,unidad,unidad,1.0,100,General,Otros,,,,
"CHUZO HEXAGONAL DE 1 1/8"" X 1.65 MTS.  MAKKRO (IMPORTADO)",1020103012,27741.52,37451.06,33289.83,unidad,unidad,1.0,100,General,Otros,,,,
PICOTA PUNTA Y RAMA CON MANGO PLASMET,1020104002,15475.66,20892.14,18570.79,unidad,unidad,1.0,100,General,Otros,,,,
HORQUETA LAYA 4 GANCHOS M/ MADERA PLASMET,1020105001,15205.58,20527.53,18246.70,unidad,unidad,1.0,100,General,Otros,,,,
BALANZA DIGITAL DE 40 KGS LED ROJO,102012300002,15869.68,21424.06,19043.61,unidad,unidad,1.0,100,General,Otros,,,,
"RUEDA PARA CARRETILLA 3.50 X 8"", PLASMET",1020202001,18402.32,24843.13,22082.78,unidad,unidad,1.0,100,General,Otros,,,,
"RUEDA NEUMÁTICA (PANTANERA) PARA CARRETILLA 4.00 - 8"" PLASMET",1020202002,19567.96,26416.75,23481.55,unidad,unidad,1.0,100,General,Otros,,,,
"CARRETILLA CONCRETERA C/RUEDA 3.50 X 8"", PLASMET",1020202011,78630.27,106150.86,94356.32,unidad,unidad,1.0,100,General,Otros,,,,
MOLINO DE GRANO TOLVA ALTA,102055030,44176.00,59637.60,53011.20,unidad,unidad,1.0,100,General,Otros,,,,
"ALICATE PUNTA MINI 4,5""",102145,2426.57,3275.87,2911.88,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
SUBE PH POTE 1 KG,10220,1118.46,1509.92,1342.15,BOLSA,BOLSA,1.0,100,General,Otros,,,,
RUEDA PANTANERA 400X8 .,102330701,23644.20,31919.67,28373.04,unidad,unidad,1.0,100,General,Otros,,,,
RUEDA PANTANERA 350 X 8,102330703,19670.37,26555.00,23604.44,unidad,unidad,1.0,100,General,Otros,,,,
RUEDA MACIZA IMPORTADA,102330712,18890.26,25501.85,22668.31,unidad,unidad,1.0,100,General,Otros,,,,
RUEDA PANTANERA HEAVY DUTY 400X8 TAPA AMARILLA,102331701,26104.00,35240.40,31324.80,unidad,unidad,1.0,100,General,Otros,,,,
CAMARA 400X8 .,102332000,2370.53,3200.22,2844.64,unidad,unidad,1.0,100,General,Otros,,,,
CAMARA 350X8,102332003,1960.34,2646.46,2352.41,unidad,unidad,1.0,100,General,Otros,,,,
NEUMATICO PANTANERO 400X8,102333701,8207.70,11080.40,9849.24,unidad,unidad,1.0,100,General,Otros,,,,
NEUMATICO PANTANERO 350X8,102333703,5135.46,6932.87,6162.55,unidad,unidad,1.0,100,General,Otros,,,,
CARRETILLA ESTANDAR 90 LTS RUEDA PANTANERA350X8,102425703,86846.00,117242.10,104215.20,unidad,unidad,1.0,100,General,Otros,,,,
CARRETILLA ESTANDAR BASICA 60 LTS RUEDA 350X8,102425813,84336.00,113853.60,101203.20,unidad,unidad,1.0,100,General,Otros,,,,
CARRETILLA COMPENSADA BASICA 60 LTS 350X8 ARMADA,102428813,92167.20,124425.72,110600.64,unidad,unidad,1.0,100,General,Otros,,,,
CARRETILLAS ECONOMICA ARMADA CON RUEDA 350X8,102429801,61043.20,82408.32,73251.84,unidad,unidad,1.0,100,General,Otros,,,,
LLAVE EXTRACTORA DE BUJIAS 21 MM,102821,3774.15,5095.10,4528.98,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ALAMBRE MIG 0.8 MM ROLLO 15 KG  MYH,1028603,78631.27,106152.22,94357.53,caja,caja,1.0,100,Electricidad,Cables y Accesorios,,,,
SOLD ESTAÑO EN BARRA 50% BOLSA 5 KG (50 BARRAS),103-01,32298.68,43603.22,38758.42,kl,kl,1.0,100,General,Otros,,,,
DECANTADOR POTE 1 KG,10300,1479.90,1997.86,1775.88,unidad,unidad,1.0,100,General,Otros,,,,
PULVERIZADOR ESPALDA PE155S 15 LTS POWER PRO,103010107,42168.00,56926.80,50601.60,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
REGULADOR GAS 45KG CEMCO PLUS,103010366,47469.36,64083.64,56963.23,unidad,unidad,1.0,100,General,Otros,,,,
REGULADOR P/GAS 11-15 KG RD-10055 CEMCO,103010932,8433.60,11385.36,10120.32,unidad,unidad,1.0,100,General,Otros,,,,
HORNO INDUSTRIAL 1 CAMARA DE 58 X 65,103011100044,239956.00,323940.60,287947.20,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
FREIDORA ELÉCTRICA SOBREMESA 1 DEPÓSITO DE 6 LTS ACERO INOX.,103011400009,52898.92,71413.55,63478.71,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
REGULADOR P/GAS 11-15 BG10 BERCATTI,103011682,9108.29,12296.19,10929.95,und,und,1.0,100,General,Otros,,,,
ESMALTE CERELUXE ALUMINIO (CERESITA),10314304,5986.85,8082.25,7184.22,litro,litro,1.0,100,Pinturas,Aplicacion,,,,
TERMINAL TOPE 19MM NEGRO (2 UNID),10320109,1691.74,2283.85,2030.09,unidad,unidad,1.0,100,General,Otros,,,,
FLOTADOR 120MM PRENSA ( 3/4' ),103238,3782.76,5106.73,4539.31,unidad,unidad,1.0,100,General,Otros,,,,
TUBO INOXIDABLE 28MM X 1.40 MT C/FL,10360140,3592.31,4849.62,4310.77,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO INOXIDABLE 28MM X 1.60 MT C/FL,10360160,7546.06,10187.19,9055.28,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO INOXIDABLE 28MM X 2.00 MT C/FL,10360200,12666.46,17099.73,15199.76,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ALAMBRE MIG 0.9 MM ROLLO 15 KG  MYH,1038969,78135.30,105482.65,93762.36,caja,caja,1.0,100,Electricidad,Cables y Accesorios,,,,
ALGUICIDA,10400,1297.17,1751.18,1556.60,BIDON,BIDON,1.0,100,General,Otros,,,,
"BARRA MADERA 19 MM X 1,50 MT CHOCOLATE",10400150,3222.84,4350.83,3867.41,unidad,unidad,1.0,100,General,Otros,,,,
"BARRA MADERA 19 MM X 2,00 MT CHOCOLATE",10400200,4298.12,5802.47,5157.75,unidad,unidad,1.0,100,General,Otros,,,,
"BARRA MADERA 19 MM X 2,50 MT CHOCOLATE",10400250,5096.30,6880.01,6115.56,unidad,unidad,1.0,100,General,Otros,,,,
SOPORTE TECHO MADERA 2 UNID 19 MM CHOCOLATE,10400499,3567.21,4815.74,4280.65,unidad,unidad,1.0,100,General,Otros,,,,
SOPORTE LATERAL MADERA 19 MM 2 UNID CHOCOLATE,10400500,3074.25,4150.23,3689.10,unidad,unidad,1.0,100,General,Otros,,,,
TUBO LED 60CM 9W 6500K T8 LB,1040050012,964.84,1302.54,1157.81,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO LED 120CM 18W 6500K T8 LB,1040050013,1181.71,1595.31,1418.05,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
SOPORTE DOBLE MADERA 19/28 MM 2 UNID CHOCOLATE,10400502,5238.87,7072.48,6286.65,unidad,unidad,1.0,100,General,Otros,,,,
TERMINAL MADERA 19 MM TOPE 2 UNID CHOCOLATE,10400509,1675.68,2262.16,2010.81,unidad,unidad,1.0,100,General,Otros,,,,
SOPORTE DOBLE MADERA 19/19 MM CHOCOLATE 2 UNID,10400514,4481.86,6050.51,5378.23,unidad,unidad,1.0,100,General,Otros,,,,
AMPOLLETA LED A58 9W E27 6000K 750LM,1040061830,596.38,805.11,715.65,unidad,unidad,1.0,100,General,Otros,,,,
AMPOLLETA LED A58 9W E27 3000K 750LM,1040061834,596.38,805.11,715.65,unidad,unidad,1.0,100,General,Otros,,,,
AMPOLLETA LED A60 11W E27 3000K 920LM,1040061835,736.94,994.86,884.32,unidad,unidad,1.0,100,General,Otros,,,,
"BARRA MADERA 19 MM X 2,00 MT MIEL",10401200,3868.41,5222.36,4642.09,Unidad,Unidad,1.0,100,General,Otros,,,,
SOPORTE SIMPLE MADERA 19 MM 2 UNID MIEL,10401501,3044.13,4109.57,3652.95,unidad,unidad,1.0,100,General,Otros,,,,
SOPORTE DOBLE MADERA 19/28 MM 2 UNID MIEL,10401502,4766.99,6435.44,5720.39,unidad,unidad,1.0,100,General,Otros,,,,
BOMBA DE PISCINA LEO XKP800 1HP/220V,104067,204048.12,275464.96,244857.74,unidad,unidad,1.0,100,General,Otros,,,,
"BOMBA DE PISCINA LEO XKP1106 1,5HP/220V",104069,232603.56,314014.80,279124.27,unidad,unidad,1.0,100,General,Otros,,,,
BOMBA DE PISCINA LEO XKP1606 2HP/220V,104070,316154.32,426808.33,379385.18,unidad,unidad,1.0,100,General,Otros,,,,
"CEPILLO PLASTICO 45 CM CUERPO PLASTICO, VULCANO",104100,4507.96,6085.75,5409.55,unidad,unidad,1.0,100,General,Otros,,,,
"BARRA MADERA 28 MM X 1,50 MT CHOCOLATE",10410150,4885.46,6595.38,5862.56,unidad,unidad,1.0,100,General,Otros,,,,
"BARRA MADERA 28 MM X 2,00 MT CHOCOLATE",10410200,6108.34,8246.25,7330.00,unidad,unidad,1.0,100,General,Otros,,,,
"BARRA MADERA 28 MM X 2,50 MT CHOCOLATE",10410250,8062.12,10883.86,9674.54,unidad,unidad,1.0,100,General,Otros,,,,
SOPORTE LATERAL MAD 28 MM 2 UNID CHOCOLATE,10410500,3187.70,4303.40,3825.24,unidad,unidad,1.0,100,General,Otros,,,,
TERMINAL MADERA 28 MM ARABE 2 UNID CHOCOLATE,10410505,2471.85,3336.99,2966.22,unidad,unidad,1.0,100,General,Otros,,,,
TERMINAL MADERA 28 MM TOPE 2 UNID CHOCOLATE,10410509,2002.98,2704.02,2403.58,unidad,unidad,1.0,100,General,Otros,,,,
PISTOLA ELECTRICA PINTAR 600W,1041108,109817.52,148253.65,131781.02,unidad,unidad,1.0,100,General,Otros,,,,
"BARRA MADERA 28 MM X 2,00 MT MIEL",10411200,5558.14,7503.49,6669.77,Unidad,Unidad,1.0,100,General,Otros,,,,
SOPORTE SIMPLE MADERA 28 MM 2 UNID MIEL,10411501,3660.58,4941.79,4392.70,unidad,unidad,1.0,100,General,Otros,,,,
CLARIFICADOR BOTELLA 1 L,10420,2580.28,3483.38,3096.34,kilo,kilo,1.0,100,General,Otros,,,,
"ESCUADRA P/REPISA 5""X 6""",1044003,391.56,528.61,469.87,pza,pza,1.0,100,General,Otros,,,,
"ESCUADRA P/REPISA 6""X 8""",1044006,532.12,718.36,638.54,pza,pza,1.0,100,General,Otros,,,,
"UNIÓN CADENA 1/8""",1044020,522.08,704.81,626.50,pza,pza,1.0,100,General,Otros,,,,
"UNIÓN CADENA 3/16""",1044021,652.60,881.01,783.12,pza,pza,1.0,100,General,Otros,,,,
"UNIÓN CADENA 1/4""",1044022,783.12,1057.21,939.74,pza,pza,1.0,100,General,Otros,,,,
"UNIÓN CADENA 5/16""",1044023,1144.56,1545.16,1373.47,pza,pza,1.0,100,General,Otros,,,,
"DESTORCEDOR 2.1/2""",1044030,1074.28,1450.28,1289.14,pza,pza,1.0,100,General,Otros,,,,
"DESTORCEDOR 3""",1044031,1194.76,1612.93,1433.71,pza,pza,1.0,100,General,Otros,,,,
"DESTORCEDOR 4""",1044032,1676.68,2263.52,2012.02,pza,pza,1.0,100,General,Otros,,,,
"DESTORCEDOR 4.1/4""",1044033,2580.28,3483.38,3096.34,pza,pza,1.0,100,General,Otros,,,,
TENSOR DE CABLE 3/16,1044053,1024.08,1382.51,1228.90,pza,pza,1.0,100,Electricidad,Cables y Accesorios,,,,
TENSOR DE CABLE 1/4,1044054,1656.60,2236.41,1987.92,pza,pza,1.0,100,Electricidad,Cables y Accesorios,,,,
"ABRAZADERA PARA CABLE 1/8""",1044082,572.28,772.58,686.74,pza,pza,1.0,100,Electricidad,Cables y Accesorios,,,,
"ABRAZADERA PARA CABLE 3/16""",1044083,742.96,1003.00,891.55,pza,pza,1.0,100,Electricidad,Cables y Accesorios,,,,
"ABRAZADERA PARA CABLE 1/4""",1044084,1124.48,1518.05,1349.38,pza,pza,1.0,100,Electricidad,Cables y Accesorios,,,,
"DESTORCEDOR DE ZINC PARA CABLE DE 5/32""",1044098,1355.40,1829.79,1626.48,pza,pza,1.0,100,Aceros y Techumbre,Planchas,,,,
"DESTORCEDOR DE ZINC PARA CABLE DE 3/16""",1044099,1283.11,1732.20,1539.73,pza,pza,1.0,100,Aceros y Techumbre,Planchas,,,,
"DESTORCEDOR DE ZINC PARA CABLE DE 1/4""",1044100,1441.74,1946.35,1730.09,pza,pza,1.0,100,Aceros y Techumbre,Planchas,,,,
"DESTORCEDOR DE ZINC PARA CABLE DE 5/16""",1044101,1827.28,2466.83,2192.74,pza,pza,1.0,100,Aceros y Techumbre,Planchas,,,,
"CABLE ACERO 1/8"" ROLLO 75 MTS.",1044205,391.56,528.61,469.87,mts,mts,1.0,100,Aceros y Techumbre,Planchas,,,,
"CABLE ACERO 3/16"" ROLLO 75 MTS.",1044206,710.83,959.62,853.00,mts,mts,1.0,100,Aceros y Techumbre,Planchas,,,,
"CABLE ACERO 1/4"" ROLLO 75 MTS.",1044207,1255.00,1694.25,1506.00,mts,mts,1.0,100,Aceros y Techumbre,Planchas,,,,
"CABLE ACERO 1/16"" ROLLO 75 MTS.",1044208,189.76,256.17,227.71,pza,pza,1.0,100,Aceros y Techumbre,Planchas,,,,
"CABLE ACERO 3/32""",1044209,240.96,325.30,289.15,pza,pza,1.0,100,Aceros y Techumbre,Planchas,,,,
"CABLE ACERO FORRADO 3/16"" ROLLO 75 MTS.",1044217,861.43,1162.93,1033.72,mts,mts,1.0,100,Aceros y Techumbre,Planchas,,,,
"CABLE ACERO FORRADO 1/4"" ROLLO 75 MTS.",1044218,1546.16,2087.32,1855.39,mts,mts,1.0,100,Aceros y Techumbre,Planchas,,,,
"ABRAZADERA DE ACERO 3/8"" - 5/8"" - 10 PZAS.",1044232,3744.92,5055.64,4493.90,bol,bol,1.0,100,Aceros y Techumbre,Planchas,,,,
"ABRAZADERA DE ACERO 1/2"" - 3/4"" - 10 PZAS.",1044233,3795.12,5123.41,4554.14,bol,bol,1.0,100,Aceros y Techumbre,Planchas,,,,
"ABRAZADERA DE ACERO 3/4"" - 1.1/16"" - 10 PZAS.",1044235,4086.28,5516.48,4903.54,bol,bol,1.0,100,Aceros y Techumbre,Planchas,,,,
"ABRAZADERA DE ACERO 5/8"" - 1.1/4"" - 10 PZAS.",1044236,4337.28,5855.33,5204.74,bol,bol,1.0,100,Aceros y Techumbre,Planchas,,,,
"ABRAZADERA DE ACERO 3/4"" - 1.1/2"" - 10 PZAS.",1044237,4497.92,6072.19,5397.50,bol,bol,1.0,100,Aceros y Techumbre,Planchas,,,,
"BOLA DE ARRASTRE 2"" CAPACIDAD 3500 LB",1044440,9708.68,13106.72,11650.42,pza,pza,1.0,100,General,Otros,,,,
"BOLA DE ARRASTRE 1 7/8"" CAPACIDAD 2000 LB",1044441,8835.20,11927.52,10602.24,pza,pza,1.0,100,General,Otros,,,,
"ACOPLADOR PARA BOLA -35 2""",1044442,24377.12,32909.11,29252.54,pza,pza,1.0,100,General,Otros,,,,
"ACOPLADOR PARA BOLA -20 1 7/8""",1044443,15652.36,21130.69,18782.83,pza,pza,1.0,100,General,Otros,,,,
YEGUAS DE CARGA DE 200 KG.,1044476,120379.60,162512.46,144455.52,pza,pza,1.0,100,General,Otros,,,,
"ALICATE SACASEGURO INTERNO RECTO 7""",104507,4396.77,5935.64,5276.12,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
"RUEDA PARA DIABLO 8""",1045485,10682.56,14421.46,12819.07,pza,pza,1.0,100,General,Otros,,,,
BOMBA PERIFERICA LEO APM37 INNOVATION 3.0,104807,64412.71,86957.16,77295.26,unidad,unidad,1.0,100,General,Otros,,,,
BOMBA PERIFERICA LEO APM75 INNOVATION 3.0,104809,119540.59,161379.79,143448.70,unidad,unidad,1.0,100,General,Otros,,,,
BOMBA CENTRIFUGA LEO ACM75 INNOVATION 3.0,104810,122470.95,165335.79,146965.14,unidad,unidad,1.0,100,General,Otros,,,,
BOMBA AUTOCEBANTE LEO AJM75 INNOVATION 3.0,104823,163266.95,220410.38,195920.34,unidad,unidad,1.0,100,General,Otros,,,,
CONTROL ELECT LEO PS04-A 10A 220V MAX 2HP,104844,58780.09,79353.13,70536.11,unidad,unidad,1.0,100,General,Otros,,,,
CALORKOTE ALUMINIO 400 (CERESITA),10499304,7208.72,9731.77,8650.46,litro,litro,1.0,100,Construccion,Materiales,,,,
R-66 PACK SILICONA+RENOVADOR 650CC,105050611,8365.83,11293.87,10039.00,unidad,unidad,1.0,100,General,Otros,,,,
SHAMPOO R-66 DE 1 LITRO,105050636,3316.97,4477.90,3980.36,unidad,unidad,1.0,100,General,Otros,,,,
CERRADURA RUSTICA C/POMO ACCESO POMO / MANILLON,105121,73372.32,99052.63,88046.78,un,un,1.0,100,Hogar,Banio y Decoracion,,,,
SOLDADORA KOMBAT 160 C/ACC.,1052100,230111.78,310650.90,276134.14,und,und,1.0,100,General,Otros,,,,
ELECTRODO 316-L 3/32 (2.4 MM) CAJA 2 KG.,1052950,57279.20,77326.93,68735.04,caja,caja,1.0,100,General,Otros,,,,
SOLDADORA INDURA COMPACTMIG 200,1053364,965806.84,1303839.23,1158968.20,un,un,1.0,100,General,Otros,,,,
"BOMBA DE PISCINA LEO XKP350-2 0,47HP/220V",105361,133576.34,180328.05,160291.60,unidad,unidad,1.0,100,General,Otros,,,,
"BOMBA PISCINA LEO 0,75HP",105362,185382.55,250266.44,222459.06,unidad,unidad,1.0,100,General,Otros,,,,
CERRADURA 5620-1 DER.ACC. CON MANILLON RUSTICO BT,105482,73372.32,99052.63,88046.78,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
ELECTRODO 6011 3/32 (2.4 MM)(CAJAS DE 25 KG),105561,236804.44,319686.00,284165.33,caja,caja,1.0,100,General,Otros,,,,
ELECTRODO 6011 1/8 (3.2 MM)(CAJAS DE 25 KG),105562,221217.34,298643.41,265460.81,caja,caja,1.0,100,General,Otros,,,,
ATOMIZADOR DE 1 LITRO - EX COD.14687,1055938,1989.93,2686.40,2387.91,pza,pza,1.0,100,General,Otros,,,,
"ESCOBA DE VINILO TIPO ABANICO, GRANDE",1057052,5973.80,8064.63,7168.56,pza,pza,1.0,100,General,Otros,,,,
"TOALLA DE MICROFIBRA, 40 X 40 CM",1057065,1636.52,2209.30,1963.82,pza,pza,1.0,100,General,Otros,,,,
CLAVO TECHO HELIC. 2.1/2 C/SELLO BOLSA 100 UNID.,105K,2161.61,2918.18,2593.93,unidad,unidad,1.0,100,General,Otros,,,,
BOMBA AUMENTO DE PRESION LRP15-90A/160 220V,106016,84166.38,113624.62,100999.66,unidad,unidad,1.0,100,General,Otros,,,,
ANGULO 40X40X3MM,106025716,991.09,1337.97,1189.31,KILO,KILO,1.0,100,General,Otros,,,,
ANGULO 30 X 30 X 3MM COMERCIAL,106025718,991.09,1337.97,1189.31,KILO,KILO,1.0,100,General,Otros,,,,
"ANGULO 20X20X3MM (5,28 KG)",106025721,991.09,1337.97,1189.31,KILO,KILO,1.0,100,General,Otros,,,,
"ANGULO 30 X 30 X 3MM ( 8,16 KG)",106025802,1255.00,1694.25,1506.00,kilo,kilo,1.0,100,General,Otros,,,,
ANGULO 25X25X3MM 6M A270ES (N,106025804,1255.00,1694.25,1506.00,kilo,kilo,1.0,100,General,Otros,,,,
CERRADURA D3-30 CROM (DGM),106613,4538.08,6126.41,5445.70,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
ESCALERA PISCINA L-3 TRES PELDAÑOS AISI,107001,145569.96,196519.45,174683.95,unidad,unidad,1.0,100,Construccion,Materiales,,,,
ANCLAJE DE FIJACION PARA ESCALERA,107003,9538.00,12876.30,11445.60,unidad,unidad,1.0,100,Ferreteria,Fijaciones,,,,
"MODULO 600X0,30 (93KG)  / (F. DE CARGA  148,8KG)",107040058,9210.52,12434.20,11052.62,unidad,unidad,1.0,100,General,Otros,,,,
FILTRO DE ARENA FLOWMAK HASTA 7 M3/H,107104,199590.18,269446.74,239508.22,unidad,unidad,1.0,100,General,Otros,,,,
FILTRO DE ARENA FLOWMAK HASTA 10 M3/H,107105,275424.31,371822.82,330509.17,unidad,unidad,1.0,100,General,Otros,,,,
KIT MANTENCION 5 PRODUCTOS,107107,51873.98,70029.87,62248.78,kit,kit,1.0,100,General,Otros,,,,
ELECTROB. SUM. LEO 3XRM1.8/21-0.55,107303,292753.03,395216.59,351303.63,kit,kit,1.0,100,General,Otros,,,,
ELECTROB. SUM. LEO 3XRM1.8/27-0.75,107304,331548.11,447589.95,397857.73,kit,kit,1.0,100,General,Otros,,,,
DOSIFICADOR FLOWMAK FLOTANTE 23 CM DIAM.,107538,6708.52,9056.50,8050.22,unidad,unidad,1.0,100,General,Otros,,,,
DOSIFICADOR FLOWMAK FLOTANTE 12 CM DIAM,107539,3354.25,4528.24,4025.10,unidad,unidad,1.0,100,General,Otros,,,,
FILTRO DE ARENA FLOWMAK HASTA 14M3/H,107630,350354.84,472979.03,420425.80,unidad,unidad,1.0,100,General,Otros,,,,
ESCALERA PISCINA L-3 TRES PELDAÑOS PLASTICO,107998,99396.00,134184.60,119275.20,unidad,unidad,1.0,100,Construccion,Materiales,,,,
HIDROMASAJE ARO BLANCO,108001,4518.00,6099.30,5421.60,unidad,unidad,1.0,100,General,Otros,,,,
"CAIMÁN DE CADENA 10""",108710,9926.57,13400.87,11911.88,unidad,unidad,1.0,100,General,Otros,,,,
SIKAFLEX 11 FC COLOR GRIS  CAJA CON 12 CART. 300 ML,108784,104670.01,141304.52,125604.01,caja,caja,1.0,100,General,Otros,,,,
PALETA LLAVE SCAN NI BO,108843,722.88,975.89,867.46,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
LLAVE PALETA POLI S/CIFRAR,108853,823.28,1111.43,987.94,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
LLAVE PALETA BALL PERFIL YALE SIN CIFRAR NI BO,108862,843.36,1138.54,1012.03,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
HUINCHA DE MEDIR 5.0MT-25MM KNIGHT,109000035,5248.11,7084.95,6297.73,unidad,unidad,1.0,100,General,Otros,,,,
HUINCHA DE MEDIR 7.5MT-25MM KNIGHT,109000036,7028.00,9487.80,8433.60,unidad,unidad,1.0,100,General,Otros,,,,
HUINCHA DE MEDIR 10.0MT-25MM KNIGHT,109000037,10376.94,14008.87,12452.33,unidad,unidad,1.0,100,General,Otros,,,,
REDONDO LISO 06MM X 6 MTS COMERCIAL (N),109006901,2510.00,3388.50,3012.00,kilo,kilo,1.0,100,General,Otros,,,,
"PLANO 12X3MM ( 1,70 KG)",109007016,1090.61,1472.32,1308.73,KILO,KILO,1.0,100,General,Otros,,,,
"PLANO 16X3MM (2,26 KG)",109007024,1345.36,1816.24,1614.43,kilo,kilo,1.0,100,General,Otros,,,,
"CUADRADO 10MM (4,71 KG)",109007066,1415.64,1911.11,1698.77,kilo,kilo,1.0,100,General,Otros,,,,
"PLANO 20X3MM ( 2,83 KG)",109007078,1090.61,1472.32,1308.73,KILO,KILO,1.0,100,General,Otros,,,,
"PLANO 25X3MM (3,53 KG)",109007133,989.95,1336.44,1187.94,KILO,KILO,1.0,100,General,Otros,,,,
REJILLAS R-40,109223,15290.92,20642.74,18349.10,unidad,unidad,1.0,100,General,Otros,,,,
REJILLAS R-44,109233,15290.92,20642.74,18349.10,unidad,unidad,1.0,100,General,Otros,,,,
CUCHILLO CARTONERO GRANDE C/FRENO SELLO,10930,304.37,410.90,365.25,und,und,1.0,100,General,Otros,,,,
BISAGRA ACERO 3 X 3 X 2 MM NIQUEL SATIN. (C/T),109324,4427.64,5977.31,5313.17,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
MANILLON PARA PUERTAS LINEA RUSTICA,109532,10963.68,14800.97,13156.42,unidad,unidad,1.0,100,General,Otros,,,,
PERILLON 433 BLISTER,109661,22670.32,30604.93,27204.38,un,un,1.0,100,General,Otros,,,,
PERILLON 443 BLISTER,109681,22670.32,30604.93,27204.38,unidad,unidad,1.0,100,General,Otros,,,,
CONTENEDOR 10` FLOWMAK 1X1 CON INSERTO BRONCE,109700,7980.68,10773.91,9576.81,unidad,unidad,1.0,100,General,Otros,,,,
CARTUCHO FLOWMAK MALLA LAVABLE SFC10-10'',109701,3018.33,4074.74,3621.99,unidad,unidad,1.0,100,General,Otros,,,,
PERILLON 463 BLISTER,109711,22670.32,30604.93,27204.38,un,un,1.0,100,General,Otros,,,,
PERILLÓN RÚSTICO NE BT,109751,13493.76,18216.58,16192.51,unidad,unidad,1.0,100,General,Otros,,,,
PERILLÓN RÚSTICO NE BT,109751,13493.76,18216.58,16192.51,unidad,unidad,1.0,100,General,Otros,,,,
