nombre,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
"CLAVOS 2 Y 1/2""",140102,1784.70,2409.35,2141.64,kg,kg,1.0,100,General,Otros,,,,
"CLAVOS 4""",140104,1784.70,2409.35,2141.64,kg,kg,1.0,100,General,Otros,,,,
"CLAVOS 5""",140106,1784.70,2409.35,2141.64,kg,kg,1.0,100,General,Otros,,,,
"PERLON TRENZADO 16,0 MM X ROLLOS 200 METROS",14016B,178712.00,241261.20,214454.40,unidad,unidad,1.0,100,General,Otros,,,,
BISAGRA POLI 3.5 X 3.5 X 2.0  NE BT,140221,3273.04,4418.60,3927.65,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
CERR. CILÍNDRICA YALE OFICINA-DORMITORIO NE BT,140911,21194.44,28612.49,25433.33,unidad,unidad,1.0,100,General,Otros,,,,
"CUAD.25 X 2.0 LC X 6000 MM ( 8,16 KG)",1411-06000,14746.75,19908.12,17696.10,tira,tira,1.0,100,General,Otros,,,,
CERRADURA TUBULAR 14202 BT,142021,40953.16,55286.77,49143.79,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
CANDADO RÚSTICO P/140 40MM NE BT,142191,3652.55,4930.95,4383.06,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
CANDADO RÚSTICO P/160 60MM NE BT,142211,7748.87,10460.98,9298.65,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
CANDADO RÚSTICO P/150 50MM NEGRO BT,142221,5535.05,7472.32,6642.06,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
JUEGO DUCHA EUROSPRAY BLANCO,143-10,5892.48,7954.84,7070.97,unidad,unidad,1.0,100,General,Otros,,,,
"CUAD.30 X 2.0 X 6000 MM ( 10,08 KG)",1431-06000,18216.58,24592.38,21859.89,tira,tira,1.0,100,General,Otros,,,,
CERR. CILÍNDRICA POLI PRAGA C/MANILLA BAÑO BE BT-D,143331,17439.48,23543.30,20927.38,unidad,unidad,1.0,100,Hogar,Banio y Decoracion,,,,
YESO ESPUMA ROMERAL 25 KG,144194,4180.66,5643.89,5016.79,saco,saco,1.0,100,Construccion,Materiales,,,,
AGOREX MADERA 24X1/2 KG.,1443827,59263.11,80005.20,71115.73,caja,caja,1.0,100,General,Otros,,,,
ESPUMA DE POLIURETANO DE 600+150ML CON PISTOLA INCLUIDA PROMOCION,144574,4255.96,5745.54,5107.15,Unidad,Unidad,1.0,100,General,Otros,,,,
"PORTACANDADO POLI 2.5"" ZINCADO BLANCO BO",147122,2008.00,2710.80,2409.60,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
"PORTACANDADO POLI 3.5"" ZINCADO BLANCO BO",147132,2530.08,3415.61,3036.10,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
SILICONA ALTA TEMPERATURA ROJA 300ML,147303,2801.16,3781.57,3361.39,unidad,unidad,1.0,100,General,Otros,,,,
SILICONA NEUTRA NEGRA PROF.,147394,2811.20,3795.12,3373.44,unidad,unidad,1.0,100,General,Otros,,,,
PERFIL CUADRADO 75X75X2.0X6.000 (27 KG),1490-06000,48794.40,65872.44,58553.28,tira,tira,1.0,100,Aceros y Techumbre,Planchas,,,,
MANGUERA 1 1/2 (ROLLO 30 MTS),149002,1907.60,2575.26,2289.12,unidad,unidad,1.0,100,General,Otros,,,,
"PERFIL CUADRADO 75 X 75 X 3,0 ( 39,6  KG TI )",1491-06000,71565.12,96612.91,85878.14,tira,tira,1.0,100,Aceros y Techumbre,Planchas,,,,
GUANTE LATEX DOMESTICO L AMARILLO,14990103,441.76,596.38,530.11,par,par,1.0,100,General,Otros,,,,
GUANTE LATEX NEOPRENO ALBAÑIL,14990200,491.96,664.15,590.35,par,par,1.0,100,General,Otros,,,,
GUANTE CLEANTEX CELES MANEJO ALIMENTOS (100 UN)T-L,14991262,3604.36,4865.89,4325.23,caja,caja,1.0,100,General,Otros,,,,
"PERFIL CUADRADO 100X100X2.0X6.000 (36,42 KG)",1500-06000,65818.22,88854.60,78981.87,tira,tira,1.0,100,Aceros y Techumbre,Planchas,,,,
"CABALLETE M5 500 ZG 0,35X500X3000 G40 ( CON SOMBRERO )",1500028,5773.00,7793.55,6927.60,ti,ti,1.0,100,General,Otros,,,,
"CABALLETE LCS ZG 0,35X308X2000 G60",1500032,2384.50,3219.08,2861.40,ti,ti,1.0,100,General,Otros,,,,
"CABALLETE LCS ZG 0,35X308X3000 G60",1500033,3127.46,4222.07,3752.95,ti,ti,1.0,100,General,Otros,,,,
"CABALLETE LCS ZG 0,35X408X2000 G60",1500035,2931.68,3957.77,3518.02,ti,ti,1.0,100,General,Otros,,,,
"CABALLETE LCS ZG 0,35X408X3000 G60",1500036,4533.06,6119.63,5439.67,ti,ti,1.0,100,General,Otros,,,,
CYPERKILL 25EC 50CC,1500112,7746.86,10458.27,9296.24,unidad,unidad,1.0,100,General,Otros,,,,
CYPERKILL 25EC (100CC),1500115,7081.21,9559.64,8497.45,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
RASTOP PELLET. 50 GR CILINDRO,1500183,1944.75,2625.41,2333.70,unidad,unidad,1.0,100,General,Otros,,,,
RASTOP MINI-BLOQUE (250 GR),1500199,8244.85,11130.54,9893.82,unidad,unidad,1.0,100,General,Otros,,,,
TUBO PVC PRESIÓN 20 MM PN 16 X 6 M,15002,2528.82,3413.91,3034.59,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
RATICIDA PATROL MINIBLOQUE X 100 GR,1500214,4767.30,6435.86,5720.76,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS ACELGA,1500282,1510.09,2038.62,1812.10,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS ALBAHACA,1500285,1314.24,1774.22,1577.08,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS BETARRAGA,1500287,1507.84,2035.58,1809.40,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS CEBOLLA CRISTAL,1500289,1476.88,1993.79,1772.26,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS CILANTRO,1500290,1243.96,1679.34,1492.75,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA CIBOULLETE 1 GR,1500294,1400.96,1891.30,1681.15,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS ESPINACAS,1500296,1471.45,1986.46,1765.74,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS MELON CALAMEÑO,1500308,1559.21,2104.94,1871.05,unidad,unidad,1.0,100,Construccion,Materiales,,,,
SEMILLA OREGANO 1 GR,1500311,1915.44,2585.85,2298.53,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS PEPINO,1500313,1684.77,2274.44,2021.73,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS PEREJIL,1500314,1243.96,1679.34,1492.75,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS RABANITO,1500318,1451.78,1959.91,1742.14,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS REPOLLO,1500319,1808.83,2441.92,2170.59,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS SAND¡A,1500321,1472.87,1988.37,1767.44,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA 5 GRS TOMATE,1500324,2018.65,2725.18,2422.38,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
SEMILLA HORTALIZAS PIMENTON X 1 GR,1500327,1483.98,2003.38,1780.78,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA TOMATE CHERRY X 1 GR,1500332,1481.76,2000.38,1778.12,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
SEMILLA 5 GRS ZAPALLO ITALIANO,1500335,1302.19,1757.95,1562.63,unidad,unidad,1.0,100,General,Otros,,,,
FUMAGINA 0.1 KILOS,1500467,4794.95,6473.19,5753.94,unidad,unidad,1.0,100,General,Otros,,,,
HONGOS - EMPAQUE:CAJA 0.1 KILOS,1500468,5319.67,7181.56,6383.61,unidad,unidad,1.0,100,General,Otros,,,,
OXICLORURO DE CU (100 GR),1500470,3134.49,4231.56,3761.39,unidad,unidad,1.0,100,General,Otros,,,,
DIMETOATO PLUS 100CC,1500487,5773.19,7793.81,6927.83,unidad,unidad,1.0,100,General,Otros,,,,
ARAÑITAS GREENLINE 100 CC,1500489,4860.71,6561.95,5832.85,unidad,unidad,1.0,100,General,Otros,,,,
CONCHUELAS GREENLINE 100 CC,1500491,4787.07,6462.55,5744.49,unidad,unidad,1.0,100,General,Otros,,,,
PULGONES 100 CC,1500499,4714.78,6364.96,5657.74,unidad,unidad,1.0,100,General,Otros,,,,
SOPAPA W.C. GOMA,15005,946.77,1278.14,1136.13,unidad,unidad,1.0,100,General,Otros,,,,
SEMILLA MEZCLA ESTADIO 5KG,1500620,28154.17,38008.13,33785.00,unidad,unidad,1.0,100,General,Otros,,,,
ENRAIZANTE (50 GR),1500656,4931.65,6657.72,5917.98,unidad,unidad,1.0,100,General,Otros,,,,
"PP MULTI TRENZADO 6,0 MM CON PINTA X CARRETE 500 METROS",15006C,55220.00,74547.00,66264.00,unidad,unidad,1.0,100,General,Otros,,,,
TIERRA PARA MACETEROS 6 LTS,1500709,1623.47,2191.68,1948.16,unidad,unidad,1.0,100,General,Otros,,,,
TIERRA PARA MACETEROS 25 LTS.,1500710,4378.44,5910.90,5254.13,unidad,unidad,1.0,100,General,Otros,,,,
TOXIMOL PELLET CEBO CARACOL 0.25 KILOS,1500715,4591.29,6198.24,5509.55,unidad,unidad,1.0,100,General,Otros,,,,
"PP MULTI TRENZADO 8,0 MM CON PINTA X CARRETE 300 METROS",15008C,55220.00,74547.00,66264.00,unidad,unidad,1.0,100,General,Otros,,,,
ROLLO CUERDA PP DIAM 6MM X 200MTS,1501-08,13256.82,17896.70,15908.18,ROLLO,ROLLO,1.0,100,General,Otros,,,,
"PP MULTI TRENZADO 10,0 MM CON PINTA X CARRETE 200 METROS",15010C,55220.00,74547.00,66264.00,unidad,unidad,1.0,100,General,Otros,,,,
"CIPERKILL 10EC, 100 CC (S/BLISTER)",1501148,6369.38,8598.66,7643.25,unidad,unidad,1.0,100,General,Otros,,,,
"OSB MULTIUSO CASA ULTU 9MM (2,44 X 1,22 MT)",1501229,9538.00,12876.30,11445.60,unidad,unidad,1.0,100,General,Otros,,,,
"PP MULTI TRENZADO 12,0 MM CON PINTA X CARRETE 140 METROS",15012C,55220.00,74547.00,66264.00,unidad,unidad,1.0,100,General,Otros,,,,
RASTOP MOLIENDA TOFFEE (200 GRS.),1501336,3209.79,4333.21,3851.75,unidad,unidad,1.0,100,General,Otros,,,,
RASTOP MINIBLOQUE (100 GRS).,1501366,4391.50,5928.52,5269.80,unidad,unidad,1.0,100,General,Otros,,,,
KIT PINTURA TOLSEN 40088 BANDEJA+RODILLO,15016400104088,4893.50,6606.22,5872.20,set,set,1.0,100,Pinturas,Aplicacion,,,,
RASTOP PASTA 150 GRS,1502550,3483.88,4703.24,4180.66,unidad,unidad,1.0,100,General,Otros,,,,
TIERRA DE HOJA 15LT,1503610,3289.10,4440.29,3946.92,unidad,unidad,1.0,100,General,Otros,,,,
SEM HORT PUERRO ANASAC (5 G),1503802,1466.23,1979.41,1759.48,unidad,unidad,1.0,100,General,Otros,,,,
TIERRA DE HOJAS 40 LTS.,1503863,4772.01,6442.22,5726.41,unidad,unidad,1.0,100,General,Otros,,,,
BARRA LED 120W 12/24V SPOT+FLOOD 55CM,150522,31415.16,42410.47,37698.19,unidad,unidad,1.0,100,General,Otros,,,,
RODILLO SINTETICO TIGRE 1372 23CM,15060071901372,1466.84,1980.24,1760.21,unidad,unidad,1.0,100,Pinturas,Aplicacion,,,,
RODILLO ESPONJA TIGRE 15 CM,15097071900240,1702.78,2298.76,2043.34,unidad,unidad,1.0,100,Pinturas,Aplicacion,,,,
ADHESIVO PVC 700 NORMAL 237CC WELD-ON,151022,3001.96,4052.65,3602.35,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
[151025] ADHESIVO PVC 705 MEDIA VISC - 237CC WELD-ON,151025,3835.28,5177.63,4602.34,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ADHESIVO PVC 725 HUMEDAD 237CC WELD-ON,151026,3463.80,4676.13,4156.56,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ESCUADRA TRIANGULARCAFÉ BOLSA 100 UN,1512140009150,1715.84,2316.38,2059.00,unidad,unidad,1.0,100,General,Otros,,,,
"ESPEJO 60 X 90 RECTANGULAR CON FRANJAS LATERALES FORMANDO ONDA, A RAYAS HORIZONTALES - CON SOPORTE P",151609021-N,12955.62,17490.08,15546.74,unid.,unid.,1.0,100,Ferreteria,Fijaciones,,,,
BARREHOJAS R-110 C/MANGO DE MADERA,152410045,10911.47,14730.49,13093.77,unidad,unidad,1.0,100,General,Otros,,,,
RASTRILLO 12 DIENTES C/MANGO DE MADERA,152410120,7720.76,10423.03,9264.91,unidad,unidad,1.0,100,General,Otros,,,,
RASTRILLO 14 DIENTES C/MANGO DE MADERA,152410130,11947.60,16129.26,14337.12,unidad,unidad,1.0,100,General,Otros,,,,
HORQUETA FORJADA CON MANGO,152420015,16867.20,22770.72,20240.64,unidad,unidad,1.0,100,General,Otros,,,,
PALA PUNTA HUEVO 1A MANGO MADERA 0.75 KG (GR),152600720,10233.77,13815.59,12280.53,unidad,unidad,1.0,100,General,Otros,,,,
(NT900_39) BOTIN NAZCA TORINO PU/TPU 39,152623171520,25089.96,33871.45,30107.95,par,par,1.0,100,General,Otros,,,,
(NT900_40) BOTIN NAZCA TORINO PU/TPU 40,152623171521,25089.96,33871.45,30107.95,par,par,1.0,100,General,Otros,,,,
(NT900_41) BOTIN NAZCA TORINO PU/TPU 41,152623171522,25089.96,33871.45,30107.95,par,par,1.0,100,General,Otros,,,,
(NT900_42) BOTIN NAZCA TORINO PU/TPU 42,152623171523,25089.96,33871.45,30107.95,par,par,1.0,100,General,Otros,,,,
(NT900_43) BOTIN NAZCA TORINO PU/TPU 43,152623171524,25089.96,33871.45,30107.95,par,par,1.0,100,General,Otros,,,,
(NT900_44) BOTIN NAZCA TORINO PU/TPU 44,152623171525,25089.96,33871.45,30107.95,par,par,1.0,100,General,Otros,,,,
(NT900_45) BOTIN NAZCA TORINO PU/TPU 45,152623171526,25089.96,33871.45,30107.95,par,par,1.0,100,General,Otros,,,,
PALA PUNTA HUEVO CON MANGO METALICO (GR),152635168,10426.54,14075.83,12511.85,unidad,unidad,1.0,100,General,Otros,,,,
MANGO PICOTA EUCALI. 36'',152735708,4779.04,6451.70,5734.85,unidad,unidad,1.0,100,Construccion,Materiales,,,,
PICOTA PUNTA-PUNTA S/MANGO 6L,152736734,13197.58,17816.73,15837.10,unidad,unidad,1.0,100,General,Otros,,,,
PICOTA PTA/RAMA S/M 6L,152737734,9588.20,12944.07,11505.84,unidad,unidad,1.0,100,General,Otros,,,,
COMBO 2 LBS MANGO DE FIBRA,152810100,8624.36,11642.89,10349.23,unidad,unidad,1.0,100,General,Otros,,,,
COMBO 4 LBS MANGO DE FIBRA,152810110,12499.80,16874.73,14999.76,unidad,unidad,1.0,100,General,Otros,,,,
COMBO 6 LBS MANGO DE FIBRA,152810120,23041.80,31106.43,27650.16,unidad,unidad,1.0,100,General,Otros,,,,
COMBO 8 LBS MANGO DE FIBRA,152810130,24813.86,33498.71,29776.63,unidad,unidad,1.0,100,General,Otros,,,,
TEE SANITARIO 50X50MM GRIS CLARO,152826,592.36,799.69,710.83,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE SANITARIO 110X40MM GRIS CLARO,152834,1746.96,2358.40,2096.35,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE SANITARIO 110X50MM GRIS CLARO,152836,1977.88,2670.14,2373.46,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE SANITARIO 110X75MM GRIS CLARO,152838,2319.24,3130.97,2783.09,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE SANITARIO 110X110MM GRIS CLARO,152840,2700.76,3646.03,3240.91,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
VEE SANITARIO 40X40MM GRIS CLARO,152852,502.00,677.70,602.40,un,un,1.0,100,General,Otros,,,,
VEE SANITARIO 50X40MM GRIS CLARO,152853,572.28,772.58,686.74,un,un,1.0,100,General,Otros,,,,
VEE SANITARIO 50X50MM GRIS CLARO,152854,652.60,881.01,783.12,un,un,1.0,100,General,Otros,,,,
VEE SANITARIO 75X75MM GRIS CLARO,152860,1837.32,2480.38,2204.78,un,un,1.0,100,General,Otros,,,,
VEE SANITARIO 110X40MM GRIS CLARO,152862,1777.08,2399.06,2132.50,un,un,1.0,100,General,Otros,,,,
VEE SANITARIO 110X50MM GRIS CLARO,152864,2038.12,2751.46,2445.74,un,un,1.0,100,General,Otros,,,,
VEE SANITARIO 110X110MM GRIS CLARO,152868,3343.32,4513.48,4011.98,un,un,1.0,100,General,Otros,,,,
PILETA UNIVERSAL SANITARIO GRIS,152900,6254.92,8444.14,7505.90,un,un,1.0,100,General,Otros,,,,
CHUZO HEXAGONAL 1 1/8 .,152900152,27055.79,36525.32,32466.95,unidad,unidad,1.0,100,General,Otros,,,,
CHUZO HEXAGONAL 1X1.6 MTS .,152900153,23092.00,31174.20,27710.40,unidad,unidad,1.0,100,General,Otros,,,,
CODO SANITARIO 87° 40MM GRIS CLARO,152902,261.04,352.40,313.25,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO SANITARIO 87° 50MM GRIS CLARO,152904,391.56,528.61,469.87,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO SANITARIO 87° 110MM GRIS CLARO,152908,1154.60,1558.71,1385.52,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO SANITARIO 45° 110MM GRIS CLARO,152916,1586.32,2141.53,1903.58,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TAPA SANIT GRIS 110MM,152928,607.42,820.02,728.90,un,un,1.0,100,General,Otros,,,,
CINCEL PLANO 5/8X8'',152941341,2000.97,2701.31,2401.17,unidad,unidad,1.0,100,General,Otros,,,,
CINCEL PLANO 5/8X10'',152941342,2364.42,3191.97,2837.30,unidad,unidad,1.0,100,General,Otros,,,,
CINCEL PLANO 5/8X12'',152941343,2821.24,3808.67,3385.49,unidad,unidad,1.0,100,General,Otros,,,,
PUNTO 5/8X12'',152941362,2670.64,3605.36,3204.77,unidad,unidad,1.0,100,General,Otros,,,,
COPLA SANITARIO 110MM GRIS CLARO,152948,1234.92,1667.14,1481.90,un,un,1.0,100,General,Otros,,,,
REDUCCION SANITARIO 50X40MM GRIS CLARO,152962,381.52,515.05,457.82,un,un,1.0,100,General,Otros,,,,
REDUCCION SANITARIO 110X50MM GRIS CLARO,152966,1074.28,1450.28,1289.14,un,un,1.0,100,General,Otros,,,,
REDUCCION SANIT GRIS 110X75MM,152968,1134.52,1531.60,1361.42,un,un,1.0,100,General,Otros,,,,
"CHICHARRA 1/2""",153230,12270.31,16564.91,14724.37,unidad,unidad,1.0,100,General,Otros,,,,
(NU205_43) BOTIN NAZCA LOA PU 43,153511162294,26395.16,35633.47,31674.19,par,par,1.0,100,General,Otros,,,,
(NU205_44) BOTIN NAZCA LOA PU 44,153511162295,26395.16,35633.47,31674.19,par,par,1.0,100,General,Otros,,,,
BOTIN DE SEGURIDAD ROBLE BLACK 40,153511163212,8724.76,11778.43,10469.71,unidad,unidad,1.0,100,General,Otros,,,,
BOTIN DE SEGURIDAD ROBLE BLACK 41,153511163213,8724.76,11778.43,10469.71,unidad,unidad,1.0,100,General,Otros,,,,
BOTIN DE SEGURIDAD ROBLE BLACK 42,153511163214,8724.76,11778.43,10469.71,unidad,unidad,1.0,100,General,Otros,,,,
BOTIN DE SEGURIDAD ROBLE BLACK 43,153511163215,13041.96,17606.65,15650.35,unidad,unidad,1.0,100,General,Otros,,,,
BOTIN DE SEGURIDAD ROBLE BLACK 44,153511163216,13041.96,17606.65,15650.35,unidad,unidad,1.0,100,General,Otros,,,,
CODO PVC CELESTE 90° 20MM - PN10,154301,110.44,149.09,132.53,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO PVC CELESTE 90° 25MM - PN10,154302,180.72,243.97,216.86,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO PVC CELESTE 90° 32MM - PN10 IMP,154303,261.04,352.40,313.25,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO PVC CELESTE 90° 40MM - PN10 IMP A02,154304,502.00,677.70,602.40,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO PVC CELESTE 90° 50MM - PN10,154305,522.08,704.81,626.50,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO PVC CELESTE 90° 75MM - PN10 IMP,154307,1917.64,2588.81,2301.17,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO PVC CELESTE 90° 110MM - PN10,154309,6174.60,8335.71,7409.52,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE PVC CELESTE 20MM - PN10,154341,140.56,189.76,168.67,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE PVC CELESTE 25MM - PN10,154342,240.96,325.30,289.15,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE PVC CELESTE 32MM - PN10,154343,381.52,515.05,457.82,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TEE PVC CELESTE 50MM - PN10,154345,1024.08,1382.51,1228.90,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TAPA GORRO PVC CELESTE 110MM PN10 IMP,154369,1696.76,2290.63,2036.11,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TERMINAL HI PVC CELESTE 20MMX1/2' - PN10,154380,110.44,149.09,132.53,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TERMINAL HI PVC CELESTE 25MMX3/4' - PN10,154382,220.88,298.19,265.06,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TERMINAL HI PVC CELESTE 32MMX1' - PN10,154384,291.16,393.07,349.39,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TERMINAL HE PVC CELESTE 20MMX1/2' - PN10,154410,80.32,108.43,96.38,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TERMINAL HE PVC CELESTE 32MMX 1' - PN10,154414,230.92,311.74,277.10,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
UNION AMERICANA 20MM - PN10 IMP A61,154431,532.12,718.36,638.54,un,un,1.0,100,General,Otros,,,,
UNION AMERICANA 32MM - PN10 IMP A61,154433,1084.32,1463.83,1301.18,UN,UN,1.0,100,General,Otros,,,,
UNION AMERICANA 50MM - PN10 IMP A61,154435,2248.96,3036.10,2698.75,UN,UN,1.0,100,General,Otros,,,,
BUJE REDUC CORTO PVC CELESTE 25X20MM - PN10 IMP A68,154439,40.16,54.22,48.19,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
BUJE REDUC CORTO PVC CELESTE 32X25MM - PN10 IMP A68,154440,110.44,149.09,132.53,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
REDUC LARGA PVC CELESTE 32X20MM PN10 IMP A51,154469,230.92,311.74,277.10,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
REDUC LARGA PVC CELESTE 40X25MM PN10 IMP A51,154471,251.00,338.85,301.20,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
COPLA PVC CELESTE 20MM - PN16 IMP K01,154761,90.36,121.99,108.43,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
COPLA PVC CELESTE 25MM - PN16 IMP K01,154762,150.60,203.31,180.72,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
COPLA PVC CELESTE 32MM - PN16 IMP K01,154763,240.96,325.30,289.15,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CERR. EMB. NORDICA OVAL B60 ACCESO 1/2 C/TIRADOR NE BT,155021,55220.00,74547.00,66264.00,unidad,unidad,1.0,100,General,Otros,,,,
CERR. EMB. NORDICA OVAL B60 POMO ACCESO 1/2 C/TIRADOR  NE BT,155071,55220.00,74547.00,66264.00,unidad,unidad,1.0,100,General,Otros,,,,
CODO HI/HI 90° 1/2” - PN 10 IMP M42,155072,291.16,393.07,349.39,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TAPA GORRO HI 1” - PN 10 IMP M61,155106,351.40,474.39,421.68,UN,UN,1.0,100,General,Otros,,,,
NIPLE HE/HE 1/2” - PN 10 IMP M40,155152,80.32,108.43,96.38,un,un,1.0,100,General,Otros,,,,
NIPLE HE/HE 3/4” - PN 10 IMP M40,155154,200.80,271.08,240.96,un,un,1.0,100,General,Otros,,,,
"NIPLE HE/HE 1"" - PN 10 IMP",155156,331.32,447.28,397.58,un,un,1.0,100,General,Otros,,,,
"UNION AMERICANA HI 1"" - PN 10 IMP",155196,1596.36,2155.09,1915.63,un,un,1.0,100,General,Otros,,,,
BUJE REDUCC HE/HI 1”X3/4” - PN 10 IMP M41,155216,271.08,365.96,325.30,un,un,1.0,100,General,Otros,,,,
BUJE REDUCC HE/HI 1 1/4”X1” - PN 10 IMP M41,155220,662.64,894.56,795.17,un,un,1.0,100,General,Otros,,,,
BUJE REDUCC HE/HI 1 1/2”X1 1/4” - PN 10 IMP M41,155226,238.95,322.59,286.74,un,un,1.0,100,General,Otros,,,,
SALIDA ESTANQUE 25MMX3/4” - PN 10 IMP M60,155504,1044.16,1409.62,1252.99,un,un,1.0,100,General,Otros,,,,
SALIDA ESTANQUE 32MMX1? - PN 10 IMP M60,155506,1385.52,1870.45,1662.62,un,un,1.0,100,General,Otros,,,,
SALIDA ESTANQUE 40MMX1 1/4' PR PVC,155508,2710.80,3659.58,3252.96,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
SALIDA ESTANQUE 50MMX1 1/2' PR PVC,155510,4367.40,5895.99,5240.88,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBERIA PP-RCT BETA  20MM PN16 - 6 M IMP,155640,2901.56,3917.11,3481.87,un,un,1.0,100,General,Otros,,,,
TUBERIA PPR 25MM PN16 - 6M IMP,155641,6777.00,9148.95,8132.40,un,un,1.0,100,General,Otros,,,,
TUBERIA PP-RCT BETA  32MM PN16 - 6 M IMP,155642,10993.80,14841.63,13192.56,un,un,1.0,100,General,Otros,,,,
COPLA PPR GRIS 20MM - IMP,155701,80.32,108.43,96.38,un,un,1.0,100,General,Otros,,,,
COPLA PPR GRIS 32MM - IMP,155703,200.80,271.08,240.96,un,un,1.0,100,General,Otros,,,,
CODO 90° PPR GRIS 20MM - IMP,155711,140.56,189.76,168.67,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO 90° PPR GRIS 25MM - IMP,155712,200.80,271.08,240.96,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CODO 90° PPR GRIS 32MM - IMP,155713,331.32,447.28,397.58,un,un,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
