nombre,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
"ACA 3/4 ZA 0,30X851X3660 AZ80 ECONOMICA (U:762 MM)",400101,10562.08,14258.81,12674.50,pl,pl,1.0,100,General,Otros,,,,
ECHONA / HOZ DENTADA DE 20 (1008 - 2) - PAJARITA,4001010,3370.43,4550.08,4044.51,un,un,1.0,100,General,Otros,,,,
DESMOLDANTE MADERA,4001020,17142.30,23142.10,20570.76,TINETA,TINETA,1.0,100,General,Otros,,,,
"ACA 3/4 ZA 0,35X851X2000 AZ80 ECONOMICA (U:762 MM)",400105,7193.66,9711.44,8632.39,pl,pl,1.0,100,General,Otros,,,,
"ACA 3/4 ZA 0,35X851X2500 AZ80 ECONOMICA (U:762 MM)",400106,8990.82,12137.61,10788.98,pl,pl,1.0,100,General,Otros,,,,
"ACA 3/4 ZA 0,35X851X3000 AZ80 ECONOMICA (U:762 MM)",400107,9663.50,13045.73,11596.20,pl,pl,1.0,100,General,Otros,,,,
"ACA 3/4 ZA 0,35X851X3660 AZ80 ECONOMICA (U:762 MM)",400108,10572.12,14272.36,12686.54,pl,pl,1.0,100,General,Otros,,,,
"TIJERA VENDIMIA RECTA ""LA PAJARITA (1027) - PAJARITA",4001100,4149.53,5601.87,4979.44,un,un,1.0,100,General,Otros,,,,
TERCIADO RANURADO COLONIAL 9MM,40012209,13586.13,18341.27,16303.35,unidad,unidad,1.0,100,General,Otros,,,,
"MANGUERA 1/2"" BICOLOR STANDARD NEGRA/VERDE",40027,494.97,668.21,593.97,metro,metro,1.0,100,General,Otros,,,,
"MANGUERA 1/2"" BICOLOR STANDARD BLANCA/VERDE",40044,545.17,735.98,654.21,metro,metro,1.0,100,General,Otros,,,,
"MANGUERA 1/2"" NIVEL (TRANSPARENTE)",40045,275.10,371.38,330.12,metro,metro,1.0,100,General,Otros,,,,
TUBO PVC CONDUIT 20 MM CLASE IV (3 MTS) C/CEMENTAR,40056,1339.34,1808.10,1607.20,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
DISCO RESPALDO VELCRO 41/2 M14.,400588,3726.85,5031.24,4472.22,unidad,unidad,1.0,100,Herramientas,Discos y Corte,,,,
CORREDERA TL 350MM STD 35MM ZINCADA,4010031212,2409.48,3252.80,2891.38,par,par,1.0,100,Aceros y Techumbre,Planchas,,,,
CORREDERA TL 400MM STD 35MM ZINCADA,4010031213,2746.33,3707.55,3295.60,par,par,1.0,100,Aceros y Techumbre,Planchas,,,,
CORREDERA TL 450MM STD 35MM ZINCADA,4010031214,3092.38,4174.71,3710.86,par,par,1.0,100,Aceros y Techumbre,Planchas,,,,
CORREDERA TL 500MM STD 35MM ZINCADA,4010031215,3434.75,4636.92,4121.71,par,par,1.0,100,Aceros y Techumbre,Planchas,,,,
RUEDA CON BASE 50MM,4010045400,5102.43,6888.28,6122.91,un,un,1.0,100,General,Otros,,,,
RUEDA CON BASE 60MM,4010045401,6317.30,8528.35,7580.76,un,un,1.0,100,General,Otros,,,,
RUEDA CON BASE 70MM,4010045402,8261.07,11152.45,9913.29,un,un,1.0,100,General,Otros,,,,
TIRADOR CANELO 96MM ACERO INOX,4010082100,2113.40,2853.09,2536.08,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
TIRADOR CANELO 128MM ACERO INOX,4010082101,2266.07,3059.19,2719.28,UN,UN,1.0,100,Aceros y Techumbre,Planchas,,,,
TIRADOR CANELO 160MM ACERO INOX,4010082102,2418.74,3265.29,2902.48,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
TIRADOR MAÑIO 96MM ACERO INOX,4010082110,2963.55,4000.79,3556.26,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
TIRADOR MAÑIO 128MM ACERO INOX,4010082111,3176.09,4287.73,3811.31,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
TIRADOR MAÑIO 160MM ACERO INOX,4010082112,3598.18,4857.54,4317.81,un,un,1.0,100,Aceros y Techumbre,Planchas,,,,
POMEL 5/8X86MM,40100932510,1069.28,1443.53,1283.14,par,par,1.0,100,General,Otros,,,,
POMEL 3/4X95MM,40100932515,1748.67,2360.70,2098.40,par,par,1.0,100,General,Otros,,,,
POMEL 1X120MM,40100932520,3599.41,4859.20,4319.29,par,par,1.0,100,General,Otros,,,,
ROLLO MANGUERA REFORZADA 3/4' 50MTS VERDE RETAIL,4010100014550,27770.64,37490.36,33324.77,rollo,rollo,1.0,100,General,Otros,,,,
MANGUERA NIVEL ECONOMIC.ROLLO 100MT TRANSPARENTE,4010130002060,26204.40,35375.94,31445.28,unidad,unidad,1.0,100,General,Otros,,,,
HELIJARDIN FLEX 3/4 50MTS VERDE,4011100006550,33052.68,44621.12,39663.22,unidad,unidad,1.0,100,General,Otros,,,,
HIGH POWER T LED 60W 6000K E40 CON ADAPTADOR E27 LUZ FRIA,4020001,10542.00,14231.70,12650.40,unidad,unidad,1.0,100,General,Otros,,,,
RX3/INT. DIF. 2P 25A AC 30MA,402024,10585.37,14290.25,12702.45,unidad,unidad,1.0,100,General,Otros,,,,
HUINCHA FIBRA DE VIDRIO 5 CMS X 20 M.,4054599,1295.16,1748.47,1554.19,unidad,unidad,1.0,100,General,Otros,,,,
HUINCHA FIBRA DE VIDRIO 5 CMS X 45 M.,4054600,2320.24,3132.33,2784.29,unidad,unidad,1.0,100,General,Otros,,,,
TUBO PVC CONDUIT 25 MM CLASE III (3 MTS) C/CEMENTAR,40798,792.16,1069.41,950.59,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"RUEDA NEGRA C/BASE 1 1/2""",4091506500020,402.60,543.52,483.12,unidad,unidad,1.0,100,General,Otros,,,,
"RUEDA NEGRA C/BASE 2""",4091506500022,626.50,845.77,751.80,unidad,unidad,1.0,100,General,Otros,,,,
CHAQUETA SOLDADOR DESCARNE T/L,41010100,13845.16,18690.97,16614.19,UN,UN,1.0,100,General,Otros,,,,
CHAQUETA SOLDADOR DESCARNE T/XL,41010101,13845.16,18690.97,16614.19,un,un,1.0,100,General,Otros,,,,
PANTALON SOLDADOR DESCARNE T/L,41020100,13845.16,18690.97,16614.19,un,un,1.0,100,General,Otros,,,,
PANTALON SOLDADOR DESCARNE T/XL,41020101,13845.16,18690.97,16614.19,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
COLETO SOLDADOR DESCARNE0.60 X 0.90,41030100,5009.96,6763.45,6011.95,un,un,1.0,100,General,Otros,,,,
PARRILLA RODEO,410900375,29944.51,40425.09,35933.41,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
SET ACCESORIOS PARRILLEROS GRILLTECH,410901652,23081.96,31160.65,27698.35,unidad,unidad,1.0,100,General,Otros,,,,
"MANGUERA 1/2"" BICOLOR STANDARD BLANCA/AZUL",41210,215.60,291.06,258.72,metro,metro,1.0,100,General,Otros,,,,
"MANGUERA 3/4"" BICOLOR STANDARD BLANCA/VERDE",41214,1402.59,1893.49,1683.11,metro,metro,1.0,100,General,Otros,,,,
"ACCESORIO PARA UNIR SIFON CON LAVAPLATOS DE 2 TAZAS 1,1/2""",41218,3742.91,5052.93,4491.49,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"MANGUERA 1"" BICOLOR STANDARD BLANCA/VERDE",41219,1950.77,2633.54,2340.93,metro,metro,1.0,100,General,Otros,,,,
TUBO SANITARIO GRIS 40 MM CLASE 4 (6MTS),41223,5603.32,7564.49,6723.99,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO SANITARIO GRIS 75 MM CLASE 4 (6MTS),41224,10783.96,14558.35,12940.76,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO SANITARIO GRIS 50 MM CLASE 4 (6MTS),41225,3857.37,5207.45,4628.84,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO SANITARIO GRIS 110 MM CLASE 4 (6MTS),41238,17346.11,23417.25,20815.33,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO PVC CONDUIT 75 MM CLASEII (6 MTS) C/GOMA,41331,21481.58,29000.14,25777.90,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO PVC CONDUIT 110 MM CLASEII (6 MTS) C/GOMA,41333,45247.27,61083.81,54296.72,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO PVC CONDUIT 16 MM CLASE IV (3 MTS) C/CEMENTAR,41365,779.10,1051.79,934.92,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ACRIZINC ROJO COLONIAL (SIPA),41593201,14656.39,19786.13,17587.67,galon,galon,1.0,100,Aceros y Techumbre,Planchas,,,,
SN 2 TUBERIA COLECTOR PVC-U 200 MM. X 6 MTS.,41600,59938.80,80917.38,71926.56,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ESM SINTETICO BLANCO GALON,41600001,16726.64,22580.96,20071.97,galon,galon,1.0,100,General,Otros,,,,
ESM SINTETICO BLANCO TARRO 1/4 GL. (SIPA),41600004,6174.60,8335.71,7409.52,litro,litro,1.0,100,General,Otros,,,,
ESM SINTETICO NEGRO TARRO 1/4 GL. (SIPA),41601304,6174.60,8335.71,7409.52,litro,litro,1.0,100,General,Otros,,,,
WATER PROOF ACR. PRINCESA GALON (SIPA),41738301,15672.44,21157.79,18806.93,galon,galon,1.0,100,General,Otros,,,,
WATER PROOF ACR. HABANO GALON (SIPA),41738401,15672.44,21157.79,18806.93,galon,galon,1.0,100,General,Otros,,,,
WATER PROOF ACR. LADRILLO GALON (SIPA),41738501,15672.44,21157.79,18806.93,galon,galon,1.0,100,Construccion,Materiales,,,,
WATER PROOF ACR. ALERCE GALON (SIPA),41738601,15672.44,21157.79,18806.93,galon,galon,1.0,100,General,Otros,,,,
WATER PROOF ACR. INCOLORO GALON (SIPA),41738801,15672.44,21157.79,18806.93,galon,galon,1.0,100,General,Otros,,,,
VITRIFICANTE PARA PISOS (SIPA),41773104,7813.13,10547.72,9375.75,litro,litro,1.0,100,General,Otros,,,,
RX3/DISYUNTOR 1P C10 6000A,419838,2022.86,2730.86,2427.43,unidad,unidad,1.0,100,General,Otros,,,,
RX3/DISYUNTOR 1P C16 6000A,419840,2305.51,3112.43,2766.61,unidad,unidad,1.0,100,General,Otros,,,,
RX3/DISYUNTOR 1P C20 6000A,419841,2022.86,2730.86,2427.43,Unidad,Unidad,1.0,100,General,Otros,,,,
RX3/DISYUNTOR 1P C25 6000A,419842,2305.51,3112.43,2766.61,unidad,unidad,1.0,100,General,Otros,,,,
"PLANCHA TEJA CONTINUA PP NEGRA, LARGO 3.66 METROS",42000037,21275.76,28722.28,25530.92,UNIDAD,UNIDAD,1.0,100,Aceros y Techumbre,Planchas,,,,
"TOLEDANA ZA 0,30 X 3000 AZ80",42001187,10391.40,14028.39,12469.68,unidad,unidad,1.0,100,General,Otros,,,,
"TOLEDANA ZA 0,30 X 3660 AZ80",42001188,12677.51,17114.64,15213.01,unidad,unidad,1.0,100,General,Otros,,,,
"TOLEDANA 0,35 MM ZA 2000 AZ80",42001189,7590.24,10246.82,9108.29,unidad,unidad,1.0,100,General,Otros,,,,
"TOLEDANA 0,35 MM ZA 3000 AZ80",42001244,11385.36,15370.24,13662.43,unidad,unidad,1.0,100,General,Otros,,,,
"TOLEDANA 0,35 MM ZA 3660 AZ80",42001245,13890.14,18751.69,16668.17,unidad,unidad,1.0,100,General,Otros,,,,
"PL ZINC  5V 0,30 ZA 2000 AZ80",42001250,6927.60,6700.00,6700.00,PL,PL,1.0,100,Aceros y Techumbre,Planchas,,,,
"PL ZINC  5V 0,30 ZA 2500 AZ80",42001251,8659.50,8500.00,8500.00,PL,PL,1.0,100,Aceros y Techumbre,Planchas,,,,
"PLANCHA ACANALADA 5V 0,30 ZA 3000 AZ80",42001252,10391.40,14028.39,12469.68,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
"PL  ZINC  5V 0,35 ZA 2000 AZ80",42001254,7590.24,7600.00,7600.00,PL,PL,1.0,100,Aceros y Techumbre,Planchas,,,,
"PL ZINC 5V  0,35 ZA 2500 AZ80",42001256,9487.80,8980.00,8980.00,PL,PL,1.0,100,Aceros y Techumbre,Planchas,,,,
"PL  ZINC 5V 0,35 ZA 3000 AZ80",42001257,11385.36,10980.00,10980.00,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
SECADOR PARA CALEFACTOR,420406000,13180.51,17793.69,15816.61,unidad,unidad,1.0,100,Construccion,Materiales,,,,
TENDEDERO SUPER,420407000,12761.84,17228.49,15314.21,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
TERMO ELÉCTRICO DIGITAL EWH-50 VED,42080320,187478.30,253095.70,224973.95,unidad,unidad,1.0,100,General,Otros,,,,
TERMO ELÉCTRICO DIGITAL EWH-100 VED,42080340,234348.75,316370.81,281218.50,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE ANTIACIDO ALASKA VERDE PU PESC.T/S,42150157,14748.76,19910.83,17698.51,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE ANTIACIDO ALASKA VERDE PU PESC.T/M,42150158,14748.76,19910.83,17698.51,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE ANTIACIDO ALASKA VERDE PU PESC.T/L,42150159,14748.76,19910.83,17698.51,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE ANTIACIDO ALASKA VERDE PU PESC.T/XL,42150160,14748.76,19910.83,17698.51,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE ANTIACIDO ALASKA VERDE PU PESC.T/XXL,42150161,14748.76,19910.83,17698.51,unidad,unidad,1.0,100,General,Otros,,,,
"SERRUCHO PROF M/MADERA 16"" 9 DTS NICHOLSON-80016N",42155,8835.20,11927.52,10602.24,un,un,1.0,100,General,Otros,,,,
TALADRO PERCUTOR 13MM 550W MOD.TE-ID 500 E CON MALETA,4259610,18072.00,24397.20,21686.40,UNIDAD,UNIDAD,1.0,100,Herramientas,Discos y Corte,,,,
PINTURA PISCINA SIPA BLANCO GL (SIPA),42604501,22909.27,30927.52,27491.13,galon,galon,1.0,100,Pinturas,Aplicacion,,,,
PINTURA PISCINA SIPA CELESTE GL,42604601,16603.15,22414.25,19923.78,galon,galon,1.0,100,Pinturas,Aplicacion,,,,
PINTURA PISCINA SIPA CELESTE 4GL (SIPA),42604630,84813.90,114498.77,101776.68,tineta 4 galone,tineta 4 galone,1.0,100,Pinturas,Aplicacion,,,,
PINTURA PISCINA SIPA AZUL GL (SIPA),42604701,22909.27,30927.52,27491.13,galon,galon,1.0,100,Pinturas,Aplicacion,,,,
PINTURA PISCINA SIPA AZUL 4GL,42604730,84813.90,114498.77,101776.68,4 galones,4 galones,1.0,100,Pinturas,Aplicacion,,,,
LAPIZ CARPINTERO UNIDAD NICHOLSON NLC072C,42967,450.41,608.06,540.50,un,un,1.0,100,General,Otros,,,,
"MASTIL BANDERA 3,0",43-C,6526.00,8810.10,7831.20,bulto,bulto,1.0,100,General,Otros,,,,
"ANGULO 20X20X2.00 MM (3,48 KG.)",43000000,5205.94,7028.02,6247.13,unidad,unidad,1.0,100,General,Otros,,,,
"ANGULO 25X25X2.00 MM (4,38 KG.)",43000002,6552.30,8845.61,7862.77,unidad,unidad,1.0,100,General,Otros,,,,
"PERFIL ANGULO 30X30X3,00 MM 6000",43000005,8387.42,11323.01,10064.90,unidad,unidad,1.0,100,Aceros y Techumbre,Planchas,,,,
ANGULO LAMINADO 30X30X3 MM X 6 MT,43000486,11387.77,15373.49,13665.32,unidad,unidad,1.0,100,General,Otros,,,,
LAVAPLATO INOX. BRILL. 800X500 SEC. IZQ. PERF. MONOM. + DESAGUE,430700570,26872.06,36277.28,32246.47,pack,pack,1.0,100,General,Otros,,,,
LAVAPLATO INOX. BRILL. 800 X 500 SEC. DER. PERF. COMB. + DESAGUE,430700580,26872.06,36277.28,32246.47,pack,pack,1.0,100,General,Otros,,,,
RECEPTACULO DE DUCHA 700 X 700 X 130 BLANCA,430701020,40114.82,54155.01,48137.78,unidad,unidad,1.0,100,General,Otros,,,,
RECEPTACULO DE DUCHA 800 X 800 X 130 BLANCA,430701024,43950.10,59332.64,52740.12,unidad,unidad,1.0,100,General,Otros,,,,
TAPAGOTERAS ASFALTICA CJ 24 SACH X 250GR,4316N25,33473.36,45189.04,40168.03,sachet 250 gr.,sachet 250 gr.,1.0,100,General,Otros,,,,
OVEROL CANVAS AZUL C/CINTA T/L,43991832,6003.92,8105.29,7204.70,un,un,1.0,100,General,Otros,,,,
OVEROL CANVAS AZUL C/CINTA T/XL,43991833,6003.92,8105.29,7204.70,un,un,1.0,100,General,Otros,,,,
OVEROL CANVAS NARANJO C/CINTA T/M,43991846,6003.92,8105.29,7204.70,un,un,1.0,100,General,Otros,,,,
OVEROL POPLIN AZUL T.M C/CINTA REFLECTANTE,43993146,4608.36,6221.29,5530.03,un,un,1.0,100,General,Otros,,,,
OVEROL POPLIN AZUL T.L C/CINTA REFLECTANTE,43993150,5009.96,6763.45,6011.95,unidad,unidad,1.0,100,General,Otros,,,,
OVEROL POPLIN AZUL T.XL C/CINTA REFLECTANTE,43993154,5009.96,6763.45,6011.95,unidad,unidad,1.0,100,General,Otros,,,,
OVEROL POPLIN AZUL T.XXL C/CINTA REFLECTANTE,43993158,5009.96,6763.45,6011.95,unidad,unidad,1.0,100,General,Otros,,,,
ESCALERA RECTA SIMPLE ALUM. 3.05 M.,440-10,69577.20,93929.22,83492.64,unidad,unidad,1.0,100,Construccion,Materiales,,,,
EMBUDO GRANDE 14.5 CM DIAMETRO 17 CM ALTO (2521),44077,457.82,618.06,549.39,unidad,unidad,1.0,100,General,Otros,,,,
PAILA HUEVO 16 CM TEFLÓN SILVER,4410316,2971.84,4011.98,3566.21,unidad,unidad,1.0,100,General,Otros,,,,
SARTÉN 20 CM TEFLÓN SILVER,4410420,5291.08,7142.96,6349.30,unidad,unidad,1.0,100,General,Otros,,,,
SARTÉN 24 CM TEFLÓN SILVER,4410424,6576.20,8877.87,7891.44,unidad,unidad,1.0,100,General,Otros,,,,
SARTÉN 28 CM TEFLÓN SILVER,4410428,7971.76,10761.88,9566.11,unidad,unidad,1.0,100,General,Otros,,,,
MANGO DUCHA MOTALA CROMO,443-90,6007.94,8110.71,7209.52,unidad,unidad,1.0,100,General,Otros,,,,
COMBO SOLDADORA INV. DW 160BLACK + ESMERIL,4435110650160,56123.60,75766.86,67348.32,UNIDAD,UNIDAD,1.0,100,Herramientas,Discos y Corte,,,,
COLUMNA DUCHA ABISKO,444-90,43674.00,58959.90,52408.80,unidad,unidad,1.0,100,General,Otros,,,,
SARTÉN 30 CM CERÁM. ROJO REMACHADO,4440430,6206.73,8379.08,7448.07,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
TUBO PRESION 40 MM PN 6 X 6 MTS,45000,3223.84,4352.19,3868.61,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO PRESION 50 MM PN 6 X 6 MTS,45001,7777.99,10500.28,9333.59,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO PRESION 75 MM PN 6 X 6 MTS,45003,18215.57,24591.02,21858.69,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO PRESION 90 MM PN 6 X 6 MTS,45004,25993.56,35091.31,31192.27,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO PRESION 110 MM PN 6 X 6 MTS,45005,31107.94,41995.71,37329.52,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO PRESION 125 MM PN 8 X 6 M,45027,55714.97,75215.21,66857.97,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBERIA PRESION 32 MM PN 10 (6MTS) C/CEMENTAR,45040,4916.59,6637.39,5899.91,unidad,unidad,1.0,100,General,Otros,,,,
CHALECO GEOLOGO POPLIN C/CINTA AZUL L,450400300136,4036.08,5448.71,4843.30,unidad,unidad,1.0,100,General,Otros,,,,
CHALECO GEOLOGO POPLIN C/CINTA AZUL XL,450400300137,4036.08,5448.71,4843.30,unidad,unidad,1.0,100,General,Otros,,,,
FIELTRO DYNAFLEX CREPADO 15LB 40MT,450404167,37830.72,51071.47,45396.86,rollo,rollo,1.0,100,General,Otros,,,,
FIELTRO LISO CORRIENTE 10/16 16 MT.,450409166,4507.96,6085.75,5409.55,rollo,rollo,1.0,100,General,Otros,,,,
FIELTRO LISO CORRIENTE 10/40 40 MT.,450409167,7971.76,10761.88,9566.11,rollo,rollo,1.0,100,General,Otros,,,,
FIELTRO LISO 15 L.B.S. 40 MT.,450409168,16887.28,22797.83,20264.74,rollo,rollo,1.0,100,General,Otros,,,,
TUBERIA PRESION 110 MM PN 10 (6MTS) C/GOMA,45046,47553.46,64197.17,57064.15,unidad,unidad,1.0,100,General,Otros,,,,
"TUBERIA PRESION 25 MM PN 12,5 (6MTS) C/CEMENTAR",45060,1923.66,2596.95,2308.40,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE AGUA OSLO NY200 AZUL T/M,45060032,6013.96,8118.85,7216.75,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE AGUA OSLO NY200 AZUL T/L,45060033,6013.96,8118.85,7216.75,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE AGUA OSLO NY200 AZUL T/XL,45060034,6013.96,8118.85,7216.75,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE AGUA OSLO NY200 AZUL T/XXL,45060035,6013.96,8118.85,7216.75,unidad,unidad,1.0,100,General,Otros,,,,
TUBERIA PRESION 20 MM PN 16 (6MTS) C/CEMENTAR,45080,2866.42,3869.67,3439.70,unidad,unidad,1.0,100,General,Otros,,,,
RAFIA T-1000 (HILO PLASTICO) OVILLOS DE 100 GRS. X KG,453-7024,5169.60,6978.95,6203.52,kg,kg,1.0,100,General,Otros,,,,
RAFIA T-1000 (HILO PLASTICO) OVILLO DE 150 GRS. X KG.,457-7032,4682.66,6321.59,5619.19,kg,kg,1.0,100,General,Otros,,,,
ARNES DE SEGURIDAD,458501,16467.51,22231.14,19761.01,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE AGUA PIERNERA VIKINGO AMARILLO T/M,45991071,9226.76,12456.13,11072.11,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE AGUA PIERNERA VIKINGO AMARILLO T/L,45991072,9226.76,12456.13,11072.11,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE AGUA PIERNERA VIKINGO AMARILLO T/XL,45991073,9226.76,12456.13,11072.11,unidad,unidad,1.0,100,General,Otros,,,,
TRAJE AGUA PIERNERA VIKINGO AMARILLO T/XXL,45991074,9226.76,12456.13,11072.11,unidad,unidad,1.0,100,General,Otros,,,,
RAFIA T-1000 (HILO PLASTICO) OVILLO DE 250 GRS. X KG,461-7028,4406.56,5948.85,5287.87,kg,kg,1.0,100,General,Otros,,,,
BARNIZ VITRIFICANTE P/U BRILLANTE (SIPA),46274001,25287.75,34138.46,30345.30,galon,galon,1.0,100,General,Otros,,,,
BARNIZ VITRIFICANTE P/U BRILLANTE (SIPA),46274004,7464.74,10077.40,8957.69,1/4 galon,1/4 galon,1.0,100,General,Otros,,,,
BARNIZ VITRIFICANTE SEMI BRILLO (SIPA),46274104,9754.86,13169.07,11705.84,litro,litro,1.0,100,General,Otros,,,,
MANGO EUROSPRAY BLANCO,465-10,3961.78,5348.41,4754.14,unidad,unidad,1.0,100,General,Otros,,,,
RAFIA T-1000 (HILO PLASTICO) BOBINAS DE 1 KG,465-7000,3887.49,5248.11,4664.99,kg,kg,1.0,100,General,Otros,,,,
MANGO EUROSPRAY CROMO,465-90,3551.15,4794.05,4261.38,unidad,unidad,1.0,100,General,Otros,,,,
BUZO COVERALL BLANCO T/M,46990112,1696.76,2290.63,2036.11,un,un,1.0,100,General,Otros,,,,
BUZO COVERALL TECHNICAL BLANCO T/XL,46990114,1696.76,2290.63,2036.11,un,un,1.0,100,Construccion,Materiales,,,,
BUZO DESECHABLE BLANCO T/L PROMAX,46990232,1395.56,1884.01,1674.67,un,un,1.0,100,General,Otros,,,,
BUZO DESECHABLE BLANCO T/XL PROMAX,46990233,1395.56,1884.01,1674.67,un,un,1.0,100,General,Otros,,,,
MANGO DUCHA EKO CROMO,471-90,2150.57,2903.27,2580.68,unidad,unidad,1.0,100,General,Otros,,,,
MANGO EUROMIX CROMO,473-90,5170.60,6980.31,6204.72,unidad,unidad,1.0,100,General,Otros,,,,
HILO SISAL OVILLO 100 GRS. X KG.,477-8044,5455.74,7365.24,6546.88,kg,kg,1.0,100,General,Otros,,,,
HILO SISAL OVILLO 250 GRS. X KG.,479-8048,5323.21,7186.33,6387.85,kg,kg,1.0,100,General,Otros,,,,
CABLE COAXIAL RG 59 XMT NEGRO,479905323,151.42,204.42,181.71,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
CABLE COAXIAL RG 59 XMT BLANCO,479905423,151.42,204.42,181.71,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
OVEROL POPLIN AZUL C/CINTA NAC T.M,48000803,5009.96,6763.45,6011.95,unidad,unidad,1.0,100,General,Otros,,,,
OVEROL POPLIN AZUL C/CINTA NAC T.L,48000804,5009.96,6763.45,6011.95,unidad,unidad,1.0,100,General,Otros,,,,
OVEROL POPLIN AZUL CON CINTA REFLECTANTE T/ XL,48000805,5009.96,6763.45,6011.95,unidad,unidad,1.0,100,General,Otros,,,,
OVEROL POPLIN AZUL CON CINTA REFLECTANTE T/ XXL,48000806,5009.96,6763.45,6011.95,unidad,unidad,1.0,100,General,Otros,,,,
MANGO ATLANTIC CROMO,483-90,4968.80,6707.87,5962.56,unidad,unidad,1.0,100,General,Otros,,,,
ESCOBILLA ALAMBRE AC. 3 HILERAS C/MANGO (100.031) - LESSMANN,4831520,1207.81,1630.55,1449.37,un,un,1.0,100,Electricidad,Cables y Accesorios,,,,
"TOR VOLC/METAL P/FINA CINCADO 6 X 1.1/4"" MF",48795,16.06,21.69,19.28,un,un,1.0,100,General,Otros,,,,
"TUERCA HEX GR.2 NC 1/4"" MF",48992,24.65,33.28,29.58,Unidad,Unidad,1.0,100,Ferreteria,Fijaciones,,,,
ESC. DE EXTENSIÓN DE ALUMINIO 24PELD - 150KG,494-24,148150.24,200002.82,177780.29,unidad,unidad,1.0,100,General,Otros,,,,
"PER COCHE NEGRO UNC 1/4-20 X 2""  MF",49599,145.41,196.30,174.49,unidad,unidad,1.0,100,General,Otros,,,,
TUBO LED T8 18W 6000K GLASS 1200MM LUZ DIA MEGABRIGHT,5000220,1074.28,1450.28,1289.14,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
TUBO LED T8 9W 6000K GLASS 600MM LUZ FRIA,5000231,1104.40,1490.94,1325.28,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
VOLCANITA ST BR 10 X 1.2 X 2.4,5000313,2279.08,3076.76,2734.90,m2,m2,1.0,100,General,Otros,,,,
"VOLCANITA ST BR 12,5 X 1,2 X 2,4",5000534,3099.21,4183.93,3719.05,m2,m2,1.0,100,General,Otros,,,,
"VOLCANITA RH BR 12,5 X 1,2 X 2,4",5000598,6139.46,8288.27,7367.35,m2,m2,1.0,100,General,Otros,,,,
"VOLCANITA ST. 15MM X 1,20 X 2,40 MT",5000811,4220.82,5698.10,5064.98,m2,m2,1.0,100,General,Otros,,,,
